source,exact,comment,tags
https://caselaw.nationalarchives.gov.uk/ewca/crim/2019/506,"The discretionary period of disqualification will be 3 years and 3 months.  Thus, the overall period of disqualification remains 7 years, as does the requirement for the appellant to pass an extended driving test.",appeal against sentence dismissed. driving disqualification reduced from 7 years to 3y 3m ,['AppealOutcome']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2019/506,days spent in custody,,['RemandDecision']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2019/506,R v Needham [2016] EWCA Crim 455,,['SentGuideWhich']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2019/506,dismissed,,['AppealOutcome']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2019/506,this sentence cannot begin to be described as manifestly excessive or wrong in principle.  The appeal against sentence must be dismissed.,,['ReasonDismiss']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2019/506,judge was entitled to take a starting point in excess of the 8-year starting point in the Guideline to reflect a number of serious aggravating features of the case.,judge made correct starting point in sentencing,['ReasonDismiss']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2019/506,previous good character.,,['MitFactSent']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2019/506,good driving record,,['MitFactSent']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2019/506,"those killed were his close friends,",,['MitFactSent']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2019/506,"remorse shown by the appellant,",,['MitFactSent']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2019/506,"slow puncture, of which the appellant was unaware",,['MitFactSent']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2019/506,judge's starting point of 10 years' imprisonment before credit for the guilty plea was too high since it indicated that before reduction for mitigating features the judge's starting position must in fact have been significantly in excess of 10 years.,starting sentence was significantly excessive,"['AppealGround', 'ReasonSentExcessNotLenient']"
https://caselaw.nationalarchives.gov.uk/ewca/crim/2019/506,Definitive Guideline of the Sentencing Council on causing death by driving.,,['SentGuideWhich']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2019/506,good driving record,,['MitFactSent']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2019/506,previous good character,,['MitFactSent']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2019/506,genuinely remorseful,,['MitFactSent']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2019/506,victim impact statements,,['VicImpactStatement']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2019/506,At the conclusion of the forensic report it had stated that the rear offside tyre may have adversely affected the handling characteristics of the car.,,['DefEvidTypeTrial']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2019/506,Forensics,,['ProsEvidTypeTrial']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2019/506,work colleagues,employed,"['VicJobOffence', 'OffJobOffence']"
https://caselaw.nationalarchives.gov.uk/ewca/crim/2019/506,aged 13.,child victim,['AggFactSent']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2019/506,aged 16,child victim,['AggFactSent']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2019/506,13,,['VicAgeOffence']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2019/506,16,,['VicAgeOffence']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2019/506,"Stephen Jones and Roy Little, and two teenagers, Chelsea-Rose Betts, aged 16, and her brother, Billy Bartley, aged 13.",male and female,['VicSex']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2019/506,"work colleagues, Stephen Jones and Roy Little, and two teenagers, Chelsea-Rose Betts, aged 16, and her brother, Billy Bartley, aged 13.  They were all friends",individual persons,['VictimType']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2019/506,They were all friends,acquaintance,['OffVicRelation']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2019/506,"work colleagues, Stephen Jones and Roy Little, and two teenagers, Chelsea-Rose Betts, aged 16, and her brother, Billy Bartley, aged 13.",4,['VicNum']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2019/506,PTPH,,['PleaPoint']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2019/506,pleaded guilty,,['Confess/Plead']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2019/506,he had a clean full driving licence and proper insurance for the car.,,['MitFactSent']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2019/506,previous good character with no previous convictions,,['MitFactSent']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2019/506,He denied that he had been driving too fast or had driven erratically at any stage of the evening.,,['DefEvidTypeTrial']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2019/506,was found to be over the legal drink drive limit,,"['ProsEvidTypeTrial', 'AggFactSent']"
https://caselaw.nationalarchives.gov.uk/ewca/crim/2019/506,sample of blood,,['ProsEvidTypeTrial']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2019/506,expert's opinion,,['ProsEvidTypeTrial']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2019/506,forensic collision investigation by the police,,['ProsEvidTypeTrial']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2019/506,Mr Little and Mr Jones died at the scene and Chelsea-Rose Betts sadly died,,['AggFactSent']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2019/506,intensive care.,,['AggFactSent']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2019/506,CT scan,medical evidence,['ProsEvidTypeTrial']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2019/506,"WPC Rachael Barker was the first police officer on the scene, having been flagged down by members of the public.  She saw the vehicle on its side on the pavement.",police testimony,['ProsEvidTypeTrial']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2019/506,driving instructor of 25 years' experience.,expert witness,['ProsEvidTypeTrial']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2019/506,witness,,['ProsEvidTypeTrial']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2019/506,witness,,['ProsEvidTypeTrial']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2019/506,witnesses,witness testimony,['ProsEvidTypeTrial']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2019/506,drinking alcohol,yes - drinking,['OffIntoxOffence']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2019/506,29,,['OffAgeOffence']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2019/506,appeals against sentence,,['AppealAgainst']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2019/506,disqualification from driving of 7 years.,,['WhatAncilliary']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2019/506,3 years' imprisonment,,['Sentence']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2019/506,concurrent,,['SentServe']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2019/506,seven and a half years' imprisonment,,['Sentence']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2019/506,causing serious injury by dangerous driving,,['ConvictOffence']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2019/506,causing death by dangerous driving,,['ConvictOffence']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2019/506,pleaded guilty,,['Confess/Plead']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2019/506,the appellant pleaded guilty,offender,['Appellant']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2019/506,Crown Court at Maidstone,,"['ConvCourtName', 'SentCourtName']"
https://caselaw.nationalarchives.gov.uk/ewca/crim/2019/506,13 April 2018,,['ConvictPleaDate']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2018/2362,section 19 of the Firearms Act 1968,,['SentGuideWhich']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2018/2362,section 19 of the Firearms Act 1968,,['SentGuideWhich']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2018/2362,section 1(1)(b) of the Firearms Act 1968,,['SentGuideWhich']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2018/2362,section 5(1)(aba) of the Firearms Act 1968,,['SentGuideWhich']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2018/2362,dismiss,,['AppealOutcome']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2018/2362,it cannot be described as manifestly excessive or wrong in principle.,,['ReasonDismiss']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2018/2362,"The remaining sentences were ordered, in our judgment correctly, to run concurrently",,['ReasonDismiss']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2018/2362,"the judge, who had tried the appellant, correctly imposed a sentence of nine years' imprisonment",,['ReasonDismiss']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2018/2362,sentence of nine years' imprisonment was manifestly excessive.,,['AppealGround']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2018/2362,letters of reference from those who described the appellant in favourable terms.,,['MitFactSent']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2018/2362,appellant is a man of good character.,,['MitFactSent']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2018/2362,no relevant previous convictions,,['MitFactSent']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2018/2362,appellant denied,,['AggFactSent']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2018/2362,the appellant was not a mere custodian but was involved in the sourcing and obtaining of these firearms.,,['AggFactSent']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2018/2362,messages and images which referred to firearms,messages and images on mobile phone ,['ProsEvidTypeTrial']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2018/2362,"The appellant denied that the firearms or ammunition belonged to him and sought to blame others for having placed them in the vehicle which, he said, they had accessed with another set of car keys.",,['DefEvidTypeTrial']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2018/2362,"Also found within the vehicle was a quantity of ammunition, including eight Browning 7.65 calibre rounds. A further quantity of other live ammunition was also recovered, including a blue shotgun 12 gauge cartridge, six hollow tip rounds measuring .38 millimetres, two shotgun 12 gauge cartridges, and a hollow top round and three Superfast fibre 7½ shotgun cartridges. An unspent Browning bullet was recovered from the footwell of the vehicle. In addition, some blank-firing ammunition was found. The appellant's fingerprints were found on a partial piece of a carrier bag that contained the shotgun cartridges.",ammunition found in boot of car,['ProsEvidTypeTrial']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2018/2362,"In the boot of that car, police found a black holdall containing a prohibited firearm, a .38 calibre Arminius revolver with a barrel length of less than 60cm, which was a prohibited weapon. It had previously been deactivated and attempts had been made to reactivate the gun to restore it to working order. The evidence at trial established that the firearm could easily have been reactivated. This firearm comprised count 1 on the indictment.",gun found in appellant's car,['ProsEvidTypeTrial']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2018/2362,home address,fixed address,['OffHomeOffence']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2018/2362,his,male,['OffSex']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2018/2362,Orders for forfeiture and disposal of the firearms and ammunition were made.,,['WhatAncilliary']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2018/2362,All of the sentences were ordered to run concurrently with each other,,['SentServe']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2018/2362,nine months' imprisonment,,['Sentence']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2018/2362,having an imitation firearm in a public place,,['ConvictOffence']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2018/2362,nine months' imprisonment,,['Sentence']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2018/2362,three years' imprisonment,,['Sentence']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2018/2362,nine years' imprisonment,,['Sentence']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2018/2362,possession of ammunition without a firearm certificate,,['ConvictOffence']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2018/2362,possession of a prohibited firearm,,['ConvictOffence']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2018/2362,"after the appellant, Nadeem Hussain who is aged 33, was convicted after trial.",offender ,['Appellant']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2018/2362,nine years' imprisonment,,['Sentence']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2018/2362,Crown Court at Sheffield,,"['ConvCourtName', 'SentCourtName']"
https://caselaw.nationalarchives.gov.uk/ewca/crim/2018/2362,16th April 2018,,['ConvictPleaDate']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2017/374,"processing or trafficking of controlled drugs, on which were found the fingerprints of this Applicant. Secondly, evidence of the conviction of the Applicant many years ago for an offence of being concerned in the importation of cannabis. The cannabis imported on that occasion came from South Africa by air, as did the cannabis which was the subject of this trial. The quantity of the earlier matter was, however, very much less than the quantity involved in the present case.",previous convictions,['AggFactSent']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2017/374,26 January 2016,,['ConvictPleaDate']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2017/374,This matter comes before the court on a renewed application for leave to appeal against conviction following a refusal by the single judge.,offender,['Appellant']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2017/374,"The grounds of appeal focus on the decision of the trial judge to admit in evidence two matters. First, the discovery in a warehouse in Swansea of items associated with the processing or trafficking of controlled drugs, on which were found the fingerprints of this Applicant. Secondly, evidence of the conviction of the Applicant many years ago for an offence of being concerned in the importation of cannabis. The cannabis imported on that occasion came from South Africa by air, as did the cannabis which was the subject of this trial. The quantity of the earlier matter was, however, very much less than the quantity involved in the present case.",judge admitted evidence of previous bad character/convictions that should not have been admitted,['AppealGround']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2017/374,appeal against conviction,,['AppealAgainst']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2016/751,He,male,['OffSex']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2016/751,"deceased was shot in the head, receiving fatal injuries.",1,['VicNum']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2016/751,The applicant was convicted of murder,offender,['Appellant']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2016/751,dismiss,,['AppealOutcome']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2016/751,there has been no substantial prejudice caused to the applicant we decline to grant an extension of time since it has not been shown that one is necessary to cure a substantial injustice.,no prejudice caused to offender,['ReasonDismiss']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2016/751,"We say at once that there is no substance at all in this further ground and Mr Richmond did not seek to argue it.  The applicant had himself adduced those aspects of his bad character in the course of his evidence, presumably with a view to showing that he did not have any significant criminal record for violence.  Whatever his motivation, the judge directed the jury in summing up that they should ignore those matters in reaching their verdict.  In the context of the charge and the evidence in the case there is absolutely no prospect of the admission of those matters rendering the conviction unsafe.  We reject this ground.",judge instructed jury to ignore evidence of previous bad character when summing up the case,['ReasonDismiss']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2016/751,"evidence which the jury heard to the effect that this applicant had a conviction for assault against Simone Manning and had also been cautioned on three occasions, once for assault.",evidence should not have been submitted to jury,['AppealGround']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2016/751,verdict was unsafe.,,['AppealGround']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2016/751,"it is submitted that the proceedings against the co-accused Marlon Golding were a nullity in that he was sent for trial on the charge of assisting an offender on 22nd August 2007 but that the DPP did not give consent until 10th October 2007, prior to his first appearance at the Central Criminal Court on 29th October.",DPP did not give consent before trial,['AppealGround']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2016/751,There was evidence of a previous incident at the club in 2006 when the applicant was said to have pulled a handgun from his waistband in the course of a dispute with the licensee,previous gun possession,['AggFactSent']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2016/751,There were witnesses who had seen the applicant with a gun in the nightclub both before and at the time of the shooting.,witness testimony,['ProsEvidTypeTrial']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2016/751,There were witnesses who said that the applicant had threatened to use a gun during the preceding dispute at Bruce Grove,witness testimony,['ProsEvidTypeTrial']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2016/751,His new account was that a man named Campbell had the gun and had produced it as he approached the applicant in the nightclub.  The applicant’s case was that he struggled with Campbell and managed to disarm him whereupon the gun discharged accidentally.  He had not deliberately fired the gun into the crowd.,gun accidentally discharged,['DefEvidTypeTrial']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2016/751,He claimed that the shot had come from behind him and blamed a man named Akim.,blamed someone else,['DefEvidTypeTrial']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2016/751,"He initially lied, denying possession of the gun or shooting the deceased.",denied offence,['DefEvidTypeTrial']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2016/751,Copy link to this paragraphShortly after the shooting Golding drove the applicant and Simone Manning to an address in Purfleet.  The applicant then travelled to Oxford where he stayed for a number of weeks at an address rented by Lumsden until his arrest on 20th July 2007.,fled scene,['AggFactSent']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2016/751,CCTV,,['ProsEvidTypeTrial']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2016/751,He was seen by a number of witnesses to have a gun.,witness testimony,['ProsEvidTypeTrial']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2016/751,gun,weapon,['AggFactSent']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2016/751,17 year old female member of a dance troupe called X-squad.  Simone Manning’s sister was a member of that group and was in dispute with the other members.  This led to a violent confrontation on 20th June 2007 referred to as the “Bruce Grove Incident”.  The applicant and Simone Manning had actively taken the sister’s side.,acquaintance,['OffVicRelation']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2016/751,17 year old female,individual person,['VictimType']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2016/751,17 year old female,1,['VicNum']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2016/751,female,,['VicSex']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2016/751,17 year old,,['VicAgeOffence']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2016/751,"applicant was tried alongside his partner Simone Manning and Marlon Golding.  Both of those defendants were acquitted of assisting an offender.  A further co-accused, Lumsden,",3,"['Co-defendants/co-accused', 'CoDefAccNum']"
https://caselaw.nationalarchives.gov.uk/ewca/crim/2016/751,time spent on remand,,['RemandDecision']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2016/751,life imprisonment with a minimum term of 27 years,,['Sentence']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2016/751,Central Criminal Court,,"['ConvCourtName', 'SentCourtName']"
https://caselaw.nationalarchives.gov.uk/ewca/crim/2016/751,15th January 2009,,['ConvictPleaDate']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2016/751,murder,,['ConvictOffence']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2016/751,application for an extension of time,,['AppealAgainst']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2016/751,appeal against conviction,,['AppealAgainst']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2015/628,he was 22 at the time,,['MitFactSent']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2015/628,dismissed,,['AppealOutcome']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2015/628,not manifestly excessive,,['ReasonDismiss']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2015/628,his previous convictions,,['AggFactSent']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2015/628,offences were committed on licence,,['AggFactSent']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2015/628,offence was committed at night.,,['AggFactSent']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2015/628,a child was at home,,['AggFactSent']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2015/628,he was not alone w,,['AggFactSent']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2015/628,significant degree of planning and/or organisation,,['AggFactSent']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2015/628,offence of high culpability.,,['AggFactSent']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2015/628,"the value of the property taken, which includes the value of the car, was clearly significant.",,['AggFactSent']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2015/628,the occupants were at home,,['AggFactSent']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2015/628,professional criminal,,['AggFactSent']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2015/628,"committed these offences whilst on licence,",,['AggFactSent']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2015/628,judge should have taken into account the fact that the appellant's time spent in custody from arrest to sentence as a result of his being recalled on licence would not be deducted from his sentence,,"['AppealGround', 'ReasonSentExcessNotLenient']"
https://caselaw.nationalarchives.gov.uk/ewca/crim/2015/628,against that sentence,,['AppealAgainst']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2015/628,appellant pleaded guilty to two offences.,offender,['Appellant']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2015/628,total sentence was excessive and the two sentences should not have been ordered to run consecutively.,,"['AppealGround', 'ReasonSentExcessNotLenient']"
https://caselaw.nationalarchives.gov.uk/ewca/crim/2015/628,co-defendant's,1,"['Co-defendants/co-accused', 'CoDefAccNum']"
https://caselaw.nationalarchives.gov.uk/ewca/crim/2015/628,"He said that the learned judge failed to take account of the defendant's contention, not disputed by the Crown, that this was not a targeted offence of burglary, the defendant travelling away from his home area to commit the offence; rather, it was an opportunistic offence","judge failed to take into account that the offence was opportunistic, not planned","['AppealGround', 'DefEvidTypeTrial']"
https://caselaw.nationalarchives.gov.uk/ewca/crim/2015/628,he has a very bad record indeed.,,['AggFactSent']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2015/628,21 offences bringing about 10 convictions,,['AggFactSent']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2015/628,22,,"['OffAgeOffence', 'MitFactSent']"
https://caselaw.nationalarchives.gov.uk/ewca/crim/2015/628,complainant's home. He,individual person,['VictimType']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2015/628,complainant's,1,['VicNum']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2015/628,He,male,['OffSex']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2015/628,home address,fixed address,['OffHomeOffence']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2015/628,closed-circuit television,,['ProsEvidTypeTrial']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2015/628,planned,,['AggFactSent']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2015/628,"£17,000",,['AggFactSent']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2015/628,child,,['AggFactSent']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2015/628,observed by a neighbour.,witness testimony,['ProsEvidTypeTrial']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2015/628,householder,fixed address,['VicHomeOffence']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2015/628,entered the complainant's home,,['AggFactSent']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2015/628,total sentence of 4 years and 4 months,,['Sentence']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2015/628,consecutive,,['SentServe']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2015/628,2 years,,['Sentence']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2015/628,motor car taken at the same time as the burglary,,['ConvictOffence']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2015/628,28 months,,['Sentence']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2015/628,burglary of a dwelling house,,['ConvictOffence']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2015/628,preliminary hearing,,['PleaPoint']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2015/628,Crown Court at Chester,,"['ConvCourtName', 'SentCourtName']"
https://caselaw.nationalarchives.gov.uk/ewca/crim/2015/628,8 May 2014,,['ConvictPleaDate']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2014/1722,2006 when he was 14,22,['OffAgeOffence']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2014/1722,refused,,['AppealOutcome']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2014/1722,sentence and disqualification were not manifestly excessive and this renewed application is refused.,,['ReasonDismiss']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2014/1722,"the offence was committed whilst the ability to drive was impaired not only by drink, but also by the consumption of drugs in circumstances where the offender had been up all night.",,['AggFactSent']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2014/1722,"previous convictions for motoring offences, especially those involving bad driving. Secondly, and importantly in the context of an offence predicated upon the causing of serious injury to another, two of the passengers were seriously injured with continuing consequences for them and a third was significantly injured.",,['AggFactSent']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2014/1722,"this was not the most serious case of its kind and that a starting point of four years and six months, which is close to the maximum of five years, was wrong in principle.",,['DefEvidTypeTrial']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2014/1722,"this was not the most serious case of its kind and that a starting point of four years and six months, which is close to the maximum of five years, was wrong in principle.",seriousness of offence is too high,['ReasonSentExcessNotLenient']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2014/1722,guideline of the Sentencing Guidelines Council relating to causing death by dangerous driving.,,['SentGuideWhich']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2014/1722,no sentencing guideline in place for this offence,,['SentGuideWhich']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2014/1722,"this was not the most serious case of its kind and that a starting point of four years and six months, which is close to the maximum of five years, was wrong in principle.",,['AppealGround']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2014/1722,level of alcohol was unlawful it was not excessive,,['AppealGround']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2014/1722,that this was not a sustained piece of dangerous driving.,,['AppealGround']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2014/1722,road in question was not likely to be heavily used,,['MitFactSent']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2014/1722,satisfactory work record and some favourable character references.,,['MitFactSent']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2014/1722,2012 conviction for possession of a class A drug.,,['AggFactSent']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2014/1722,being drunk and disorderly in 2012,,['AggFactSent']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2014/1722,convictions for battery in 2009,,['AggFactSent']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2014/1722,There was evidence that he had been using his mobile phone on the journey which led to this accident,,['AggFactSent']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2014/1722,used a mobile phone whilst driving and in 2012 he had used a vehicle without insurance.,,['AggFactSent']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2014/1722,had nine points on his licence,,['AggFactSent']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2014/1722,convicted of aggravated vehicle taking,previous relevant convictions,['AggFactSent']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2014/1722,when he was 14 he was convicted of dangerous driving.,previous relevant convictions,['AggFactSent']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2014/1722,"fractured skull and a brain haemorrhage, a fractured jaw requiring plating and a fractured arm.",,['ProsEvidTypeTrial']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2014/1722,"continuing pain, together with employment and psychological problems.",,['AggFactSent']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2014/1722,suffered continuing consequences from their injuries,,['AggFactSent']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2014/1722,driving his car with three passengers,acquaintance,['OffVicRelation']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2014/1722,three passengers.,individual persons,['VictimType']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2014/1722,three passengers,3,['VicNum']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2014/1722,injury to his right shoulder blade and lost an area from his scalp which required stitching. He suffered back spasms for several weeks.,medical evidence,['ProsEvidTypeTrial']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2014/1722,one fractured and three crushed vertebrae and a fractured spine. He also had cuts to his head and both hands.,medical evidence,['ProsEvidTypeTrial']
