source,exact,comment,tags
https://caselaw.nationalarchives.gov.uk/ewca/crim/2022/288,banking evidence,Documentation,['ProsEvidTypeTrial']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2022/288,website,Digital evidence,['ProsEvidTypeTrial']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2022/288,whether there was a need to direct the jury on the difference between a lodger and a sub-tenant,,['AppealGround']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2022/288,"mental health problems being severe reactive depression, requiring treatment",,['OffMentalOffence']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2022/288,with a 30 day,Concurrent,['SentServe']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2022/288,Criminal Procedure Rules at 36.14(5).,,['SentGuideWhich']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2022/288,Proceeds of Crime Act 2002.,,['SentGuideWhich']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2022/288,"ordered to pay £89,074 (of which £17,500 was to be paid as compensation to the council)",,['WhatAncillary']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2022/288,30 day Rehabilitation Activity requirement,,['WhatAncillary']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2022/288,"18 months imprisonment suspended for 18 months, with a 30 day Rehabilitation Activity requirement",,['Sentence']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2022/288,dishonestly failed to disclose a change in circumstances,,['AcquitOffence']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2022/288,dishonestly failing to disclose information,,['ConvictOffence']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2022/288,section 1 of the Fraud Act 2006,,['SentGuideWhich']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2022/288,fraud,,['ConvictOffence']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2022/288,Crown Court at Isleworth,,"['ConvCourtName', 'SentCourtName']"
https://caselaw.nationalarchives.gov.uk/ewca/crim/2022/288,18 December 2018,,['ConvictPleaDate']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2022/288,Housing Act 1985,,['SentGuideWhich']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2022/288,"tenant of a one bedroom flat in Blythe Road, London W14",Fixed address,['OffHomeOffence']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2022/288,working as a civil servant,Employed,['OffJobOffence']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2022/288,man,Male,['OffSex']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2022/288,58,,['OffAgeOffence']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2022/288,extension of time of 209 days and for permission to appeal against conviction,Other,['AppealAgainst']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2022/288,Applicant,Offender,['Appellant']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2022/288,we agree with the referring court that there are no arguable grounds of appeal.,,['ReasonDismiss']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2022/288,the judge’s directions were sufficient and the evidence showed that there was a case to answer,,['ReasonDismiss']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2022/288,refused the application for an extension of time and refused permission to appeal,Dismiss,['AppealOutcome']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2021/242,There was a procedural error by the Court,,['ReasonDismiss']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2021/242,was in need of cash to assist,Offender believes action justified,['DefEvidTypeTrial']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2021/242,"re-open the appeal, uphold the original confiscation order in the sum of £166,232.93, and dismiss the appeal",,['AppealOutcome']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2021/242,procedural errors led to the case being dealt with  unjustly,,['ReasonDismiss']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2021/242,"disputes raised are without merit, and the errors are clear.",,['ReasonDismiss']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2021/242,There was a procedural error by the Registrar,,['ReasonDismiss']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2021/242,Rehabilitation of Offenders Act 1974,,['SentGuideWhich']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2021/242,"value of the available assets was £270,895",Financial gain/value,['AggFactSent']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2021/242,self-assessment records,Documentation,['ProsEvidTypeTrial']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2021/242,Schedule 2 of the Proceeds of Crime Act 2002,,['SentGuideWhich']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2021/242,him,Male,['OffSex']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2021/242,12 month Community Orders,,"['Sentence', 'WhatAncillary']"
https://caselaw.nationalarchives.gov.uk/ewca/crim/2021/242,concurrent,,['SentServe']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2021/242,production of cannabis and abstracting electricity,,['ConvictOffence']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2021/242,possession of the 1.5kg block of cannabis with intent to supply,,['AcquitOffence']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2021/242,before Magistrates,,['ConvCourtName']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2021/242,pleaded guilty,,['Confess/Plead']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2021/242,16 November 2016,,['ConvictPleaDate']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2021/242,police searched,Police evidence,['ProsEvidTypeTrial']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2021/242,the  judgment on appeal was correct; and that the principle of finality applies,,['DefEvidTypeTrial']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2021/242,"the reduction of the    confiscation order by £62,000 was wholly unjustified.",,['AppealGround']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2021/242,the Court erred in    hearing and determining the appeal without giving the Prosecution an    opportunity to attend or respond.,,['AppealGround']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2021/242,Criminal Procedure Rules 2015,,['SentGuideWhich']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2021/242,Crown Court at Lincoln,,"['ConvCourtName', 'SentCourtName']"
https://caselaw.nationalarchives.gov.uk/ewca/crim/2021/242,against a confiscation order,Sentence,['AppealAgainst']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2021/242,Appellant,Offender,['Appellant']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2020/1540,serious terrorist offence,,['AggFactSent']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2020/1540,sought out this group,,['AggFactSent']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2020/1540,subversive nature of this offence,,['AggFactSent']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2020/1540,"as it is apparent that the appellant is not going to be subject to early release under section 247A, we consider that the appropriate term of detention in a Young Offenders’ Institution is one of 9 months.",,['ReasonSentExcessNotLenient']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2020/1540,Powers of the Criminal Courts (Sentencing) Act 2000,,['SentGuideWhich']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2020/1540,Terrorist Offenders (Restriction of Early Release) Act 2020,,['SentGuideWhich']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2020/1540,Sentencing Council’s Guideline on the Imposition of Community and Custodial Sentences,,['SentGuideWhich']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2020/1540,the sentence imposed by the lower court should be quashed and a sentence of 9 months’ detention in a Young Offenders’ Institution substituted; to that extent the appeal is allowed,,['AppealOutcome']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2020/1540,Sentencing Council’s Definitive Guideline in respect of Terrorism Offences,,['SentGuideWhich']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2020/1540,wrong in principle but was also unlawful,,['AppealGround']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2020/1540,Sentencing Council’s Definitive Guideline on Sentencing Children and Young People,,['SentGuideWhich']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2020/1540,low risk of reconviction,,['PreSentReport']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2020/1540,ii.That the imposition of 18 months’ detention in a Young Offenders’ Institution was a breach of Article 7.1 of the European Convention on Human Rights and therefore a breach of section 6(1) of the Human Rights Act 1998.,,['AppealGround']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2020/1540,i.That insufficient discount was afforded for the appellant’s significant mitigation,,['AppealGround']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2020/1540,age and immaturity,,['MitFactSent']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2020/1540,good character and changed political ideology,,['MitFactSent']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2020/1540,article 7.1 of the European Convention of Human Rights,,['SentGuideWhich']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2020/1540,nearly three months,,['RemandCustodyTime']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2020/1540,remanded in custody,,['RemandDecision']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2020/1540,low risk of reoffending,,['PreSentReport']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2020/1540,photographs to the website,Digital evidence,['ProsEvidTypeTrial']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2020/1540,he,Male,['OffSex']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2020/1540,aged 15 and 16,,['OffAgeOffence']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2020/1540,section 236A of the Criminal Justice Act 2003,,['SentGuideWhich']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2020/1540,appeals against sentence,,['AppealAgainst']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2020/1540,offence of Membership of a Proscribed Organisation,,['ConvictOffence']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2020/1540,"iii.Alice Cutter, 4 years’ imprisonment under section 236A of the Criminal Justice Act 2003 comprised of a custodial term of 3 years and an extended licence of 1 year",,['Sentence']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2020/1540,"ii.Garry Jack, 5 ½ years’ imprisonment under section 236A of the Criminal Justice Act 2003 comprised of a custodial term of 4 ½ years and an extended licence period of 1 year",,['Sentence']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2020/1540,"i.Mark Jones, 6 ½ years’ imprisonment under section 236A of the Criminal Justice Act 2003 comprised of a custodial term of 5 ½ years and an extended licence period of 1 year",,['Sentence']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2020/1540,pleaded guilty,,['Confess/Plead']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2020/1540,co-accused,,['Co-defendants/co-accused']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2020/1540,four co-accused,4,['CoDefAccNum']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2020/1540,18 months’ detention in a Young Offenders’ Institution.,,['Sentence']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2020/1540,section 11 of the Terrorism Act 2000,,['SentGuideWhich']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2020/1540,Birmingham Crown Court,,"['ConvCourtName', 'SentCourtName']"
https://caselaw.nationalarchives.gov.uk/ewca/crim/2020/1540,9 June 2020,,['ConvictPleaDate']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2020/1540,Appellant,Offender,['Appellant']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2018/1075,Appellant,Offender,['Appellant']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2017/207,"whether the judge erred in his discretion in permitting the amendment, and the safety of the conviction in the round.",,['AppealGround']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2017/207,substitute a sentence of 9 months community order on each count concurrent and reducing the sentence,,['AppealOutcome']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2017/207,we dismiss the appeal so far as it relates to count 1.,,['AppealOutcome']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2017/207,the jury were directed to give separate consideration to each count and the evidence on each was clearly distinguishable.,,"['ReasonDismiss', 'ReasonQuashConv']"
https://caselaw.nationalarchives.gov.uk/ewca/crim/2017/207,allow the appeal to the limited extent of quashing the conviction on count 2 and substituting for it a conviction for the basic offence under section 4A of the 1986 Act.,,['AppealOutcome']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2017/207,Public Order Act 1986.,,['SentGuideWhich']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2017/207,she,Female,['OffSex']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2017/207,a woman who lived in the area.,Fixed address,['OffHomeOffence']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2017/207,"evidence was from the complainant, Ms Moloney.",Victim testimony,['ProsEvidTypeTrial']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2017/207,"The defence case, at trial, was that the case for the Crown was fabrication.",Offender denies offence,['DefEvidTypeTrial']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2017/207,a Ms Daisy Moloney,1 of 1,['VicNum']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2017/207,Ms,Female,['VicSex']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2017/207,Ms Daisy Moloney,Individual,['VictimType']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2017/207,witnessed,Eye-witness,['ProsEvidTypeTrial']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2017/207,appellant,Offender,['Appellant']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2017/207,appeals against conviction,,['AppealAgainst']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2017/207,an order for costs and the so-called victim surcharge of £60.,,['WhatAncillary']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2017/207,section 5 of the Protection from Harassment Act 1997,,['SentGuideWhich']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2017/207,restraining order,,['WhatAncillary']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2017/207,12 month community order with conditions of residence and a 4 month curfew.,,['Sentence']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2017/207,section 31(1)(b) of the Crime and Disorder Act 1998.,,['SentGuideWhich']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2017/207,"aggravated intentional harassment, alarm or distress",,['ConvictOffence']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2017/207,Crown Court Kingston-upon-Thames,,"['ConvCourtName', 'SentCourtName']"
https://caselaw.nationalarchives.gov.uk/ewca/crim/2017/207,"11th May 2016,",,['ConvictPleaDate']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2014/299,jury’s finding was unsafe,Conviction,['AppealAgainst']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2014/299,imposed a supervision order,,['Sentence']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2014/299,(i) the judge adopted the wrong standard of proof in his directions to the jury in relation to the issue of capacity; and (ii) the expert evidence not fit for purpose,,['ReasonQuashConv']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2014/299,allowed the appeal being certain that decided that the jury’s finding was unsafe,,['AppealOutcome']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2014/299,a supervision order,,['WhatAncillary']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2014/299,4A of the Criminal Procedure (Insanity) Act 1964,,['SentGuideWhich']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2014/299,two experts,"Expert report/testimony

","['DefEvidTypeTrial', 'ProsEvidTypeTrial']"
https://caselaw.nationalarchives.gov.uk/ewca/crim/2014/299,consensual,Offender denies offence,['DefEvidTypeTrial']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2014/299,ABE (achieving best evidence) interview.,Victim testimony,['ProsEvidTypeTrial']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2014/299,her,Female,['VicSex']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2014/299,witness,,['ProsEvidTypeTrial']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2014/299,appellant and complainant had been friends for some time,Acquainted ,['OffVicRelation']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2014/299,complainant's house,Fixed address,['OffHomeOffence']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2014/299,The complainant,1 of 1,['VicNum']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2014/299,The complainant was of the same age,Individual,['VictimType']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2014/299,learning disabilities,,"['OffMentalOffence', 'VicMentalOffence']"
https://caselaw.nationalarchives.gov.uk/ewca/crim/2014/299,students,,"['OffJobOffence', 'VicJobOffence']"
https://caselaw.nationalarchives.gov.uk/ewca/crim/2014/299,complainant was of the same age,20,['VicAgeOffence']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2014/299,he,Male,['OffSex']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2014/299,20,,['OffAgeOffence']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2014/299,rape,,['ConvictOffence']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2014/299,"(ii), to admit the evidence of the Prosecution expert witness",,['AppealGround']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2014/299,Sexual Offences Act 2003,,['SentGuideWhich']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2014/299,Appellant,Offender,['Appellant']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2014/299,Mental Capacity Act 2005,,['SentGuideWhich']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2014/299,grounds of appeal are that the lower court was wrong (i) to adjudge the complainant’s mental capacity to consent,,['AppealGround']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2010/1023,he was entitled to use reasonable force to remove the complainant,Offender believes actions justified,['DefEvidTypeTrial']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2010/1023,He,Male,['OffSex']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2010/1023,concurrent sentences of imprisonment,,['Sentence']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2010/1023,whether the direction was correct.,,['AppealGround']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2010/1023,"Copy link to this paragraphIn these circumstances, Judge Benson's direction to the jury was correct.",,['ReasonDismiss']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2010/1023,The appeal is dismissed.,,['AppealOutcome']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2010/1023,Criminal Damage Act 1971,,['SentGuideWhich']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2010/1023,Criminal Law Act 1967,,['SentGuideWhich']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2010/1023,The complainant's account,Victim testimony,['ProsEvidTypeTrial']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2010/1023,got out of his car and spoke to the complainant.,Strangers,['OffVicRelation']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2010/1023,she,Female,['VicSex']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2010/1023,The complainant,1 of 1,['VicNum']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2010/1023,The complainant,Individual,['VictimType']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2010/1023,concurrent,,['SentServe']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2010/1023,pleaded guilty,,['Confess/Plead']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2010/1023,common assault,,['ConvictOffence']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2010/1023,"offence with intent to commit a sexual offence,",,['ConvictOffence']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2010/1023,assault occasioning actual bodily harm,,['ConvictOffence']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2010/1023,Crown Court at Bradford,,"['ConvCourtName', 'SentCourtName']"
https://caselaw.nationalarchives.gov.uk/ewca/crim/2010/1023,17 August 2009,,['ConvictPleaDate']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2010/1023,appeal against conviction,,['AppealAgainst']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2010/1023,appellant,Offender,['Appellant']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2009/319,lived next door to each other.,Fixed address,"['VicHomeOffence', 'OffHomeOffence']"
https://caselaw.nationalarchives.gov.uk/ewca/crim/2009/319,The complainant was interviewed,Victim testimony,['ProsEvidTypeTrial']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2009/319,six years of age,Child/other,['VicJobOffence']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2009/319,appeal against that sentence,,['AppealAgainst']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2009/319,"the sentence, as this court has already said, is one which is a sentence that cannot be categorised as wrong in principle or manifestly excessive.",,['ReasonDismiss']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2009/319,dismiss the appeal.,,['AppealOutcome']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2009/319,low to medium risk,,['PreSentReport']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2009/319,He persisted in his denial to trial,Offender denies offence,['DefEvidTypeTrial']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2009/319,the complainant,1 of 1,['VicNum']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2009/319,he,Male,['VicSex']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2009/319,six,6,['VicSex']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2009/319,appellant and the complainant were members of families who lived next door,Acquainted ,['OffVicRelation']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2009/319,this court considered that the provisions were not in conformity with the Convention,,['AppealGround']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2009/319,a child under 13,Individual,['VictimType']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2009/319,11 years old,Child/Other,['OffJobOffence']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2009/319,11,,['OffAgeOffence']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2009/319,Article 8 of the European Convention on Human Rights,,['SentGuideWhich']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2009/319,section 9 of the Criminal Appeal Act 1995,,['SentGuideWhich']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2009/319,He,Male,['OffSex']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2009/319,concurrent,,['SentServe']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2009/319,section 91 of the Powers of the Criminal Courts (Sentencing) Act 2000,,['SentGuideWhich']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2009/319,30 months' detention,,['Sentence']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2009/319,rape,,['AcquitOffence']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2009/319,sexual assault on a child under 13,,['ConvictOffence']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2009/319,causing or inciting a child under 13 to engage in sexual activity,,['ConvictOffence']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2009/319,rape of a child under 13,,['ConvictOffence']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2009/319,Appellant,Offender,['Appellant']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2009/319,Crown Court at Liverpool,,"['ConvCourtName', 'SentCourtName']"
https://caselaw.nationalarchives.gov.uk/ewca/crim/2009/319,26 August 2005,,['ConvictPleaDate']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2008/2310,"described by the notes at page 32 of the sentencing guidelines, it is our view that the upper limit of the sentence in this case was two years' imprisonment.",,['ReasonSentExcessNotLenient']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2008/2310,allow the appeal to the extent that there shall be substituted for the sentences imposed by Judge Pitts sentences of two years concurrent on each count.,,['AppealOutcome']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2008/2310,cause actual and immediate fear,,['AggFactSent']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2008/2310,committed on public transport when the victims were isolated,Location,['AggFactSent']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2008/2310,intimidatory of his victims,,['AggFactSent']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2008/2310,significant age gap,,['AggFactSent']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2008/2310,on occasions well separated in time,,['AggFactSent']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2008/2310,multiple victims,,['AggFactSent']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2008/2310,"page 33 of the Definitive Guideline, Sexual Offences Act 2003",,['SentGuideWhich']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2008/2310,sentencing guidelines for the offence of sexual assault,,['SentGuideWhich']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2008/2310,targeted and traumatised,,['AggFactSent']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2008/2310,denied the offences,Offender denies offence,['DefEvidTypeTrial']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2008/2310,impact statement,,['VicImpactStatement']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2008/2310,CCTV footage,,['ProsEvidTypeTrial']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2008/2310,sat across the aisle from him and began to stare,Strangers,['OffVicRelation']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2008/2310,15,R,['VicAgeOffence']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2008/2310,16,J,['VicAgeOffence']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2008/2310,having consumed alcohol,,['OffIntoxOffence']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2008/2310,"no permanent home, but was moving between the homes of friends",Temporary /not fixed,['OffHomeOffence']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2008/2310,worked in the jewellery industry,Employed,['OffJobOffence']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2008/2310,46,,['OffAgeOffence']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2008/2310,the sentence fell well outside the relevant guidelines and is accordingly manifestly excessive,,['AppealGround']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2008/2310,male,,['VicSex']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2008/2310,on a male,1 of 1,['VicNum']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2008/2310,on a male,Individual,['VictimType']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2008/2310,he,Male,['OffSex']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2008/2310,appeals that sentence,,['AppealAgainst']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2008/2310,concurrent,,['SentServe']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2008/2310,two and a half years' imprisonment on each,,['Sentence']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2008/2310,section 3 of the Sexual Offences Act 2003,,['SentGuideWhich']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2008/2310,sexual assault,,['ConvictOffence']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2008/2310,7 April 2008,,['ConvictPleaDate']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2008/2310,Appellant,Offender,['Appellant']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2008/2310,Southwark Crown Court,,"['ConvCourtName', 'SentCourtName']"
https://caselaw.nationalarchives.gov.uk/ewca/crim/2005/1828,appeal should be allowed and that the convictions on counts 1 to 5 and count 7 of the indictment should be quashed.45.Copy link to this paragraphWe granted Mr Richardson's application for a retrial.,,['AppealOutcome']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2005/1828,went to live with another family in a different part of the country.,Fixed address,['VicHomeOffence']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2005/1828,Post trial medical records,Medical evidence,['ProsEvidTypeTrial']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2005/1828,The present appeals: Fresh evidence,,['AppealGround']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2005/1828,character witnesses,,['DefEvidTypeTrial']
