user,source,exact,comment,tags
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2017/1851,"informed the jury of why they had heard the evidence of the appellant's previous conviction, warned them against prejudice and over-reliance, directed them that they were entitled to consider it when assessing the appellant's explanation and that it was for them to decide how much it assisted them",Warned jury against prejudice and over-reliance of evidence of previous convictions,['JuryInstruct']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2017/1851,"summing-up informed the jury of why they had heard the evidence of the appellant's previous conviction, warned them against prejudice and over-reliance, directed them that they were entitled to consider it when assessing the appellant's explanation and that it was for them to decide how much it assisted them","Summing up was accurate, evidence should not have caused prejudice ",['ReasonDismiss']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2017/1851,"this Ruling gives rise to the first ground of appeal. Mr Arnold, who appears on behalf of the appellant, submits that the Recorder erred in admitting the bad character evidence",Trial judge admitted evidence which was prejudicial,['AppealGround']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2017/1851,The jury would be addressed by experienced counsel and would be properly directed as to the reliance they could place on the conviction.,,['JuryInstruct']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2017/1851,"The offence had taken place on 8th April, when he and another man had threatened a security guard and stolen a cash box containing £14,500. The robbers had been masked, armed with a sword, and they had made off in a waiting car.",Previous conviction,['AggFactSent']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2017/1851,bad character evidence,,['ProsEvidTypeTrial']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2017/1851,appeal will be dismissed,Dismissed,['AppealOutcome']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2017/1851,He worked full-time as an electrician,Employed,['OffJobOffence']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2017/1851,prosecution imaging expert,imaging expert,['ProsEvidTypeTrial']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2017/1851,The appellant's previous conviction for robbery,Previous conviction,['AggFactSent']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2017/1851,girlfriend,Relationship,['OffRelsOffence']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2017/1851,refused in his interview to say where he had been at the time of the robbery,,['AggFactSent']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2017/1851,alibi,Alibi,['DefEvidTypeTrial']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2017/1851,home,Fixed address,['OffHomeOffence']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2017/1851,bandana found at the appellant's home and a pair of gloves of the type purchased at Homebase,Clothing from crime in appellant home,['ProsEvidTypeTrial']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2017/1851,"Evidence that the appellant bought gloves of the exact make and type used by robber 2, using cash passed to him by Baines, and that shortly afterwards Baines bought the axe used in the robbery.",Planning,['AggFactSent']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2017/1851,axes,Use of a weapon to frighten or injure victim,['AggFactSent']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2017/1851,CCTV footage of the robbery and the purchase of equipment in Homebase,CCTV footage,['ProsEvidTypeTrial']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2017/1851,expert evidence,Expert evidence,['ProsEvidTypeTrial']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2017/1851,Eyewitness,Eyewitness,['ProsEvidTypeTrial']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2017/1851,"£1,000 in cash",,['AggFactSent']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2017/1851,appeals against his conviction on count 3 with the leave of the single judge,Against conviction with leave of single judge,['AppealAgainst']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2017/1851,appellant appeals,Offender,['Appellant']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2017/1851,"A co-defendant, Matthew Baines",1,['CoDefAccNum']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2017/1851,"A co-defendant, Matthew Baines",Yes,['CoDef']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2017/1851,DANIEL  GLEN  HAY,All Male,['OffSex']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2017/1851,Crown Court,,['SentCourtType']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2017/1851,Crown Court at Warwick,,['SentCourtName']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2017/1851,jury,Yes,['Jurytrial']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2017/1851,5 years' imprisonment,,['Sentence']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2017/1851,17th February 2017,17.02.2017,['ConvictPleaDate']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2017/1851,single count of robbery,single count of robbery,['ConvictOffence']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2017/1851,Crown Court at Warwick,,['ConvCourtName']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2017/1851,Crown Court,,['ConvCourtType']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2019/362,"learning disability with an IQ of less than 70,",,['OffMentalOffence']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2019/362,"(1) the weapon did not shoot bullets; (2) no used had been made of it; (3) the intention was only to use it to make it buzz, to frighten away an intruder; and (4) the previous convictions were not relevant to the offending"," (1) the weapon did not shoot bullets; (2) no used had been made of it; (3) the intention was only to use it to make it buzz, to frighten away an intruder; and (4) the previous convictions were not relevant to the offending",['ReasonSentExcess']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2019/362,appeal is allowed to the extent we have indicated.,Allowed and sentence replaced by more lenient sentence,['AppealOutcome']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2019/362,"judge had failed to take account of, or alternatively give any sufficient weight to, the factors relied on in submissions: in particular, as to the type of weapon, the limited nature of the possession, the lack of intention to possess or use in the future, and the lack of convictions for offences of violence.",Trial judge should have put offence in a lower category of seriousness,['AppealGround']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2019/362,judge gave insufficient weight to the matters raised by him in support of the argument that in the case of the firearms offence there were exceptional circumstances which justified departure from the minimum term,judge gave insufficient weight to the matters raised by him in support of the argument that in the case of the firearms offence there were exceptional circumstances which justified departure from the minimum term,['AppealGround']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2019/362,extended driving test,,['Ancilliary']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2019/362,13th August 2018,13.08.2018,[]
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2019/362,concurrent,concurrent,['SentServe']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2019/362,consecutively,consecutively ,['SentServe']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2019/362,concurrently,concurrent,['SentServe']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2019/362,Detention in a young offender institution for a total period of six years two months was imposed,,['Sentence']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2019/362,the pleas of guilty,plead guilty,['MitFactSent']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2019/362,he appellant's young age,young age,['MitFactSent']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2019/362,previous convictions aggravated,,['AggFactSent']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2019/362,"which diagnosed a learning disability with an IQ of less than 70, and the report of an intermediary.",mental illness or disability,['MitFactSent']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2019/362,"pre-sentence report referred to the appellant's emotional, behavioural and social difficulties and vulnerability to negative peer pressure. It recommended a community order, but counsel realistically acknowledged that a custodial sentence was inevitable",,['PreSentReport']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2019/362,"ourt gave guidance which included that circumstances are to be regarded as exceptional where the minimum sentence would result in an arbitrary and disproportionate sentence. In the light of that guidance and the basis of plea, this court in McMahon substituted for the minimum term a sentence of 30 months' imprisonment.",,['SentGuideWhich']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2019/362,"it being a stun gun, it was not a lethal weapon; that it did not belong to the appellant and he was never in physical possession of it; that his legal possession of it was of a technical nature because it was in his car; that in any event the possession was of short duration; that the appellant had had no intention to possess or use it in the future; and that he had no previous convictions for offences relating to weapons or violence",,['MitFactSent']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2019/362,pleas of guilty at an early stage,Early stage,['PleaPoint']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2019/362,pleas of guilty at an early stage,Yes,['Confess/Plead']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2019/362,irearms offence attracts a minimum term of five years' imprisonment or detention for those over 18 at the date of the offence,,['SentGuideWhich']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2019/362,dangerous driving and driving while disqualified,dangerous driving and driving while disqualified,['ConvictOffence']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2019/362,possessing a disguised firearm,,['ConvictOffence']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2019/362,again released on bail,Bail,['RemandDecision']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2019/362,"dangerous driving, driving while disqualified and uninsured","dangerous driving, driving while disqualified and uninsured",['ConvictOffence']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2019/362,entence by the magistrates' court,Magistrates Court,['SentCourtType']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2019/362,bail,Bail,['RemandDecision']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2019/362,filled up canisters with fuel to the value of £113 and made off without payment,Did not pay for fuel,['ConvictOffence']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2019/362,Vauxhall Vectra vehicle while disqualified and uninsured.,Driving while disqualified and uninsured,['ConvictOffence']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2019/362,disqualification from driving for seven years and one month,disqualification from driving for seven years and one month,['WhatAncilliary']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2019/362,disqualification from driving for seven years and one month,Yes,['Ancilliary']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2019/362,At the time of these offences in October and November 2017 the appellant was aged 18,18,['OffAgeOffence']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2019/362,Crown Court at Manchester,,['ConvCourtName']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2019/362,Crown Court,,['ConvCourtType']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2019/362,pplicant applies for leave to appeal in respect of the sentences imposed on him,Offender,['Appellant']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2013/801,The appellant and his brother,2,['CoDefAccNum']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2013/801,The appellant was alone with the deceased minutes before the fire was seen by a neighbour.,,['ProsEvidTypeTrial']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2013/801,Cell site evidence put the appellant in the vicinity of the house very shortly before the fire started,,['ProsEvidTypeTrial']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2013/801,"(d) Although the appellant's case at trial was that he had bought petrol because the deceased wanted him to fix the children's motorbike in the garden, there was already petrol in the motorbike. The quantity bought by the appellant on the day of the murder was too much for the motorbike.",,['ProsEvidTypeTrial']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2013/801,petrol can seen on CCTV was found close to the victim's burnt body.,CCTV,['ProsEvidTypeTrial']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2013/801,appellant is that the judge erred in concluding that the interests of justice mandated admission of the evidence and thus in giving leave for the statement to be read,Judge admitted evidence which should not have been admitted,['AppealGround']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2013/801,admissible,,['VoirDireOutcome']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2013/801,directed the jury,Reminder of witness credibility,['JuryInstruct']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2013/801,voir dire,Yes,['VoirDire']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2013/801,". He was told that if Tahir gave evidence all his family would be ""disturbed and crushed"". D",,['AggFactSent']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2013/801,male on a motorcycle had attended Tahir's home in Pakistan and threatened his family if Tahir were to give evidence,,['AggFactSent']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2013/801,further threat was made to Tahir's wife,,['AggFactSent']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2013/801,"12. We turn to the disputed evidence. Mohammed Tahir was an acquaintance of the appellant and his brother. On 11 January 2011, following the death of the deceased, he spoke to the police but he refused to make a statement. He said that he was concerned for his safety and that of his family. In March 2011 he disclosed that in 2007 the appellant had discussed with his brother killing Fiza Asif. He put those allegations in a letter, but refused to make a witness statement on account of fear. Eventually, on 30 November 2011 he signed a witness statement. By that time the appellant was in custody, having been charged with murder.",Witness statement,['ProsEvidTypeTrial']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2013/801,there is no basis for holding that the trial was unfair or that the verdict is unsafe,"Trial was not unfair, verdict is not unsafe",['ReasonDismiss']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2013/801,dismissed,,['AppealOutcome']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2013/801,ABDUL  JABBAR,Offender,['Appellant']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2013/801,"As to expert evidence, the Crown called Dr Swift, a forensic pathologist, and Professor Myers, a burns expert. The defence called Dr Davison, a pathologist. They all agreed that the definitive cause of death was unascertained.",Expert testimony,['ProsEvidTypeTrial']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2013/801,he appellant lied in saying that he had not bought petrol on 4 January 2011.,Appellant lied,['AggFactSent']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2013/801,He said that he left the house at Palmerston Road shortly before 20.21 hours.,Offender claims to have alibi,['DefEvidTypeTrial']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2013/801,The appellant denied presence at the time she died,Offender denies offence,['DefEvidTypeTrial']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2013/801,"The appellant and Arshad lived at an address in Palmerston Road, Walthamstow together with the deceased and other family members",Fixed address,['VicHomeOffence']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2013/801,Fiza Asif (Arshad's wife,Married,['VicRelsOffence']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2013/801,Fiza Asif (Arshad's wife),1,['VicNum']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2013/801,Fiza Asif (Arshad's wife,Individual person,['VictimType']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2013/801,Fiza Asif (Arshad's wife,Married,['OffRelsOffence']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2013/801,Arshad's wife,Relative,['OffVicRelation']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2013/801,deceased's youngest child,Had children,['VicDependsOffence']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2013/801,circumstantial evidence,,['ProsEvidTypeTrial']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2013/801,Fiza Asif (Arshad's wife),All Female,['VicSex']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2013/801,The appellant and his brother,All Male,['OffSex']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2013/801,"The appellant and Arshad lived at an address in Palmerston Road,",Fixed address,['OffHomeOffence']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2013/801,The brother was also acquitted at that stage on count 2,Alleged murder,['AcquitOffence']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2013/801,He and his brother were both acquitted on count 1,Conspiracy to murder,['AcquitOffence']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2013/801,8 June 2012,08.07.2012,['ConvictPleaDate']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2013/801,alleged murder,,['ConvictOffence']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2013/801,conspiracy to murder,,['ConvictOffence']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2013/801,jury,Yes,['Jurytrial']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2013/801,Central Criminal Court,,['ConvCourtName']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2013/801,Central Criminal Court,Crown Court,['ConvCourtType']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2012/720,judge took into account all relevant factors,judge took into account all relevant factors,['ReasonDismiss']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2012/720,that in all the circumstances the applicant's convictions are unsafe.,All circumstances are unsafe,['ReasonQuashConv']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2012/720,refused,Refused,['AppealOutcome']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2012/720,applicant's convictions are unsafe.,Conviction is unsafe and unduly excessive,[]
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2012/720,PF,Offender,['Appellant']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2012/720,teenage boys,Victim was vulnerable (underage),['AggFactSent']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2012/720,"The first ground is that the judge erred in allowing joinder of a fresh indictment to the indictment upon which the Court of Appeal had ordered retrial. The second ground is that the judge erred in not allowing the defence to cross-examine the complainant, SJ, about allegations of violent misconduct as recorded in the school records. The third ground is that in all the circumstances the applicant's convictions are unsafe.",,['AppealGround']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2012/720,SJ made allegations of sexual abuse against the applicant,Victim testimony,['ProsEvidTypeTrial']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2012/720,teenage boys,Student,['VicJobOffence']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2012/720,"SJ, JC and CS",3,['VicNum']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2012/720,teenage boys,All Male,['VicSex']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2012/720,"SJ, JC and CS",Individual persons,['VictimType']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2012/720,employed a number of teenage boys,Acquaintance,['OffVicRelation']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2012/720,ran a coach company,Employed,['OffJobOffence']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2012/720,he,All Male,['OffSex']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2012/720,The records in question concerned SJ's misbehaviour at school on certain occasions.,,['DefEvidTypeTrial']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2012/720,Milton Keynes Crown Court,,['SentCourtName']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2012/720,Crown Court,,['SentCourtType']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2012/720,less time spent in custody on remand,Don't know,['RemandDecision']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2012/720,"three offences of rape, two indecent assaults, two sexual assaults, two offences of sexual activity with a child and one offence of causing a child to engage in sexual activity. The jury convicted the applicant on two counts of sexual assault against JC",,['ConvictOffence']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2012/720,with a minimum term of 7 years,minimum 7 years' imprisonment,['Sentence']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2012/720,jury,Yes,['Jurytrial']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2012/720,Peterborough Crown Court,,['ConvCourtName']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2012/720,Crown Court,,['ConvCourtType']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2012/720,leave to appeal against conviction,,['AppealAgainst']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2010/712,unsafe,Conviction is unsafe,['AppealAgainst']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2010/712,dismissed,Dismissed,['AppealOutcome']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2010/712,that the jury did indeed deliberate free from any pressure of time. This appeal is dismissed.,Jury had enough time to deliberate,['ReasonDismiss']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2010/712,"first, the conviction for false imprisonment was inconsistent and illogical; secondly, the submission of no case made at half time ought to have succeeded; thirdly, the finding of not guilty to sexual assault but guilty of false imprisonment rendered the conviction unsafe; fourthly, the process by which the jury was invited if not directed to reach verdicts on 9 April 2009 was flawed and capably gave rise to a sense of injustice.",,['AppealGround']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2010/712,psychological evidence,Psychological evidence,['ProsEvidTypeTrial']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2010/712,DNA evidence,DNA evidence,['ProsEvidTypeTrial']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2010/712,"expert evidence to assist the jury. First, a Dr Morgan examined both the appellant and L and gave written evidence about the marks which he found on their bodies",Expert testimony,['ProsEvidTypeTrial']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2010/712,"Jamie Dean, saw the appellant and L when they arrived and subsequently heard some angry exchanges between them. He recalls L leaving the flat and subsequently coming back to look for her mobile telephone.",Eye-witness testimony,['ProsEvidTypeTrial']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2010/712,"""Emily said it was [L's first name] and she sounded quite muffled and upset. ‘Emily please, I need help, I need help’. I could hear a man's voice shouting very angrily, 'open the door, let me in'. She was telling him to fuck off, leave her alone, calling him a freak. Her tone of voice was terrified. She said the man was telling her to open the door. When I first started speaking she said 'I think he is coming to get me.' She thought there were people there. He would not let her leave. I told her to leave, and if she found out where she was, I would pick her up. She said she had already tried to leave and he had put her in the room...""",Victim testimony,['ProsEvidTypeTrial']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2010/712,young woman called,Individual,['VictimType']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2010/712,here the appellant met a young woman called L,Stranger,['OffVicRelation']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2010/712,student,Student,['OffJobOffence']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2010/712,PAVLOS GEORGIOU KAZANTZIS,All Male,['OffSex']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2010/712,young woman called L,All Female,['VicSex']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2010/712,Both the appellant and L had been drinking heavily,Yes - drinking,['VicIntoxOffence']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2010/712,drinking,Yes - drinking,['OffIntoxOffence']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2010/712,PAVLOS GEORGIOU KAZANTZIS,Offender,['Appellant']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2010/712,then aged 19 years and 11 months,19,['OffAgeOffence']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2010/712,false imprisonment,,['ConvictOffence']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2010/712,sexual assault by penetration,,['ConvictOffence']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2010/712,jury,Yes,['Jurytrial']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2010/712,April 2009,04.2009,['ConvictPleaDate']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2010/712,York Crown Court,,['ConvCourtName']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2010/712,Crown Court,,['ConvCourtType']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2010/712,ground that the jury was put under undue pressure of time to reach its verdict,,['AppealGround']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2008/553,"She emphasises the fact that the appellant was only 18 years of age at the time; that he had never received a custodial sentence before; that he had pleaded guilty at the first opportunity; and that, although he has previous convictions, his record was by no means serious.",,['ReasonSentExcess']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2008/553,The appeal is allowed to the extent that we have indicated,Allowed and sentence replace by more lenient sentence,['AppealOutcome']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2008/553,"He imposed a one year disqualification from driving for offence 10 and purported to make a six months' (sic) endorsement for all the other endorsable offences, leading to a further two years' disqualification under the totting up procedure, making a total of three years' disqualification from driving",,['Ancilliary']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2008/553,18 years,18,['OffAgeOffence']
