source,exact,comment,tags
https://caselaw.nationalarchives.gov.uk/ewca/crim/2006/694,"had acted in self-defence. Moreover, it was the defence case that there had been no kick to the head",Offender acted in self defence & denied part of offence,['DefEvidTypeTrial']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2006/694,The prosecution case was of a wholly unprovoked attack.,Victim testimony,['ProsEvidTypeTrial']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2006/694,struck the complainant,1 individual male victim,"['VicNum', 'VictimType', 'VicSex']"
https://caselaw.nationalarchives.gov.uk/ewca/crim/2006/694,now appeals against conviction,,['AppealAgainst']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2006/694,15 months' imprisonment.,,"['Sentence', 'SentServe']"
https://caselaw.nationalarchives.gov.uk/ewca/crim/2006/694,inflicting grievous bodily harm pursuant to section 20 of the Offences Against the Person Act 1861.,,['ConvictOffence']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2006/694,9th September 2005,,['ConvictPleaDate']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2006/694,ZANE ROY AINSCOUGH,Male offender,"['Appellent', 'OffSex']"
https://caselaw.nationalarchives.gov.uk/ewca/crim/2005/1983,In due course,After first appearance,['PleaPoint']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2005/1983,Crown Court at Teeside,,"['ConvCourtName', 'ConvCourtType', 'SentCourtType']"
https://caselaw.nationalarchives.gov.uk/ewca/crim/2005/1983,order made under section 39 of the Children and Young Persons Act 1933.,,"['SentencingGuideline', 'SentGuideWhich']"
https://caselaw.nationalarchives.gov.uk/ewca/crim/2005/1983,“any order restricting the publication of any report of the whole or any part of a trial on indictment or any such ancillary proceedings”.,,['DefEvidTypeTrial']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2005/1983,Solicitors acting for media interests wrote to the Recorder complaining about the wording of the order under section 39.,,['AppealGround']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2005/1983,It is common ground that the wording of the order went beyond that which is permissible under section 39. The leading authority is ex parte Godwin [1992] 1 QB 190.,Wording of the order,['ProsEvidTypeTrial']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2005/1983,On 12 October 2004 the Recorder of Middlesborough made an order under section 39 of the Children and Young Persons Act 1933.,,['AppealAgainst']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2005/1983,"we allow this appeal, quash the order made by the Recorder and substitute a new section 39 order in conventional terms.",,"['ReasonQuashConv', 'AppealOutcome']"
https://caselaw.nationalarchives.gov.uk/ewca/crim/2005/1983,S and his wife,,['OffRelsOffence']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2005/1983,daughter,relative,['OffVicRelation']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2005/1983,11 year-old daughter,1 individual female ,"['VictimType', 'VicNum', 'VicSex', 'VicAgeOffence']"
https://caselaw.nationalarchives.gov.uk/ewca/crim/2005/1983,He was initially sentenced to 12 years’ imprisonment but the sentence was reduced on review to eight years’ imprisonment.,Sentence for L,"['Sentence', 'SentServe']"
https://caselaw.nationalarchives.gov.uk/ewca/crim/2005/1983,He was sentenced to a total of 14 years’ imprisonment on that day but on 4 March 2005 the Recorder reviewed the sentence and reduced it to one of 10 years.,Sentence for S,"['Sentence', 'SentServe']"
https://caselaw.nationalarchives.gov.uk/ewca/crim/2005/1983,L pleaded guilty to eight Counts relating to offences contrary to section 1 of the Protection of Children Act. He too pleaded not guilty to conspiracy to rape but was convicted of it on 18 February 2005.,L pleaded guilty to eight of ten counts,['Confess/Plead']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2005/1983,S pleaded guilty to nine Counts relating to offences contrary to section 1 of the Protection of Children Act 1978. He pleaded not guilty to the conspiracy but was convicted of it on 18 February 2005.,S pleaded guilty to nine of ten counts,['Confess/Plead']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2005/1983,18 February 2005.,,['ConvictPleaDate']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2005/1983,S took such photographs of his 11 year-old daughter,Had children,['OffDependsOffence']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2005/1983,"two men, S and L, were being prosecuted for offences contrary to section 1 of the Protection of Children Act 1978 and for conspiracy to rape.",2 individual male offenders,"['OffSex', 'ConvictOffence']"
https://caselaw.nationalarchives.gov.uk/ewca/crim/2005/1983,"TEESIDE CROWN COURT– ex parte GAZETTE MEDIA COMPANY LTD AND OTHERS
            
              Appellant",,['Appellent']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2004/2278,"it would be appropriate to make an order that the appellants pay the costs of the prosecution today in the sum of £1,250 which will be divided equally between the two appellants.",Compensation orders,"['Ancillary', 'WhatAncillary']"
https://caselaw.nationalarchives.gov.uk/ewca/crim/2004/2278,both of these appellants have been on bail at some stage and accordingly they must be returned to custody to complete their sentences.,Remanded into custody,['RemandDecision']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2004/2278,The appellants traded together under the name Bionic Records.,Trading,['OffJobOffence']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2004/2278,"we do not consider that there is anything in the argument that the evidence of Mr Vernells should not have been admitted, or that the way in which it was given could in any way render the convictions of these two appellants unsafe.",,['ReasonDismiss']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2004/2278,we dismiss these appeals.,,['AppealOutcome']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2004/2278,"The evidence was that of a Mr Vernells. He gave factual evidence in relation to the discs which were seized, but he also gave expert evidence to this extent.","Expert report/testimony, eye-witness testimony",['ProsEvidTypeTrial']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2004/2278,"the appellants' own evidence was essentially to the effect that they were aware that bootleg recordings were not recordings which were likely to have been recordings approved by the holders of the trade marks, and, indeed, were recordings capable of being sold at an enhanced price, one can only surmise, for that very reason.",Offender denies offence,['DefEvidTypeTrial']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2004/2278,The jury decided that it was not made out and it was in those circumstances they convicted.,Unanimous,['JuryDecisionType']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2004/2278,second general ground of appeal relates to a discrete issue relating to evidence,,['AppealGround']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2004/2278,form of the indictment.,,['AppealGround']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2004/2278,"The jury were then directed that they should consider whether or not the defence under section 92(5) had been established, namely, as the judge put it, that the defendants believed on reasonable grounds that the use of the sign in the manner in which it was used was not an infringement of the registered trade mark. It was in the light of those directions that the jury convicted",,['JuryInstruct']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2004/2278,seven day trial,,['Jurytrial']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2004/2278,MARK WAKEFIELD AND MARK ANDREW PURSEGLOVE,2 individual male offenders,"['Appellent', 'OffSex']"
https://caselaw.nationalarchives.gov.uk/ewca/crim/2004/2278,appeal against conviction with leave of the single judge.,,['AppealAgainst']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2004/2278,six counts of unauthorised use of trade marks contrary to sections 92(1) and 104(1) of the Trade Marks Act 1994 and were sentenced to four months' imprisonment on each count concurrently.,,"['Sentence', 'SentServe', 'ConvictOffence']"
https://caselaw.nationalarchives.gov.uk/ewca/crim/2004/2278,Crown Court at Reading,,"['ConvCourtName', 'ConvCourtType', 'SentCourtName', 'SentCourtType']"
https://caselaw.nationalarchives.gov.uk/ewca/crim/2004/2278,On 6th June 2003,,['ConvictPleaDate']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2022/83,16 January 2020 in the Crown Court at Chelmsford,,"['SentCourtType', 'SentCourtName']"
https://caselaw.nationalarchives.gov.uk/ewca/crim/2022/83,The only issue raised concerns the application of the credit period for the purposes of section 240A of the Criminal Justice Act 2003 in respect of 150 days spent on qualifying curfew.,,['AppealGround']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2022/83,RHYS MORAR,Offender,"['Appellent', 'OffSex']"
https://caselaw.nationalarchives.gov.uk/ewca/crim/2022/83,"concurrent sentences of equal length being imposed on two counts of being concerned in the supply of class A drugs, contrary to section 4(3)(b) of the Misuse of Drugs Act 1971.",,"['SentServe', 'ConvictOffence']"
https://caselaw.nationalarchives.gov.uk/ewca/crim/2022/83,extension of time of 670 days for leave to appeal sentence,,['AppealAgainst']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2022/83,To this extent the appeal will be allowed and the sentence amended accordingly.,,['AppealOutcome']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2022/83,earlier guilty pleas,Date not specified,['Confess/Plead']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2022/83,59 months' imprisonment,,['Sentence']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2023/231,judge also said in the context of mitigation that he did not accept that there was any convincing evidence of psychiatric history,No other mit factors addresses,['MitFactSent']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2023/231,long history of mental health complaints and treatment by local mental health services.,Other (history of MH),['OffMentalOffence']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2023/231,he was advised to plead guilty.  We are unable to accept that assertion.,Defence was improper legal advise,['DefEvidTypeTrial']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2023/231,acting together with the other two for the whole enterprise,,['AggFactSent']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2023/231,"set fire to his body and his head, using torn clothing.  They then tried to burn down the flat to destroy evidence",,['ProsEvidTypeTrial']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2023/231,RUBEN  THOMAS  PATRICK  HOATHER,,"['Appellent', 'OffSex']"
https://caselaw.nationalarchives.gov.uk/ewca/crim/2023/231,"two co-accused, Wiltshire and Wood,",2,"['Co-defendants/co-accused', 'CoDefAccNum']"
https://caselaw.nationalarchives.gov.uk/ewca/crim/2023/231,"alcohol, cannabis and cocaine were consumed.",,"['VicIntoxOffence', 'OffIntoxOffence']"
https://caselaw.nationalarchives.gov.uk/ewca/crim/2023/231,Jordan Campbell was the applicant's half-brother.,1 individual victim,"['OffVicRelation', 'VicSex', 'VictimType', 'VicNum']"
https://caselaw.nationalarchives.gov.uk/ewca/crim/2023/231,pleaded guilty to murder.,,"['Confess/Plead', 'ConvictOffence']"
https://caselaw.nationalarchives.gov.uk/ewca/crim/2023/231,life imprisonment with a minimum term of 19 years (less time spent on remand).,,"['Sentence', 'RemandDecision']"
https://caselaw.nationalarchives.gov.uk/ewca/crim/2023/231,"6th February 2015,",,"['ConvictPleaDate', 'PleaPoint']"
https://caselaw.nationalarchives.gov.uk/ewca/crim/2023/231,Crown Court at Liverpool,,"['ConvCourtName', 'ConvCourtType', 'SentCourtName', 'SentCourtType']"
https://caselaw.nationalarchives.gov.uk/ewca/crim/2023/231,no arguable merit in the applicant's proposed grounds of appeal.,,['ReasonDismiss']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2023/231,finally feels sufficiently mentally stable to be able to do so.,,['AppealGround']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2023/231,"If the application for leave to appeal was within time, we would refuse it.  In the event, we simply refuse the application for an extension of time.",,['AppealOutcome']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2023/231,against his conviction,,['AppealAgainst']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2013/1649,"He had numerous contacts in the terrorist world. He was determined and sophisticated in what he did, and devoted his whole energies to the task of recruiting.",,['AggFactSent']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2013/1649,"mitigatory effect on the basis that nobody had actually gone abroad to fight as a result of his activities and also that he had no relevant previous convictions, those factors were clearly taken into account",,['MitFactSent']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2013/1649,Crown Court sitting in Manchester.,,"['ConvCourtName', 'ConvCourtType', 'SentCourtType', 'SentCourtName']"
https://caselaw.nationalarchives.gov.uk/ewca/crim/2013/1649,The Watson direction,,['JuryInstruct']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2013/1649,Farooqi ran a Da’wah stall in Manchester promoting Islamic material.,,['OffJobOffence']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2013/1649,,"Two offenders considered victims of another offenders radicalisation, are we still attaching following tags?

VictimType
VicNum
VicSex
VicAgeOffence
VicJobOffence
VicRelsOffence
VicDependsOffence
VicHomeOffence
VicMentalOffence
VicIntoxOffence
",[]
https://caselaw.nationalarchives.gov.uk/ewca/crim/2013/1649,"These submissions have focused largely but not exclusively on Mr McNulty’s cross-examination of Ray and Simon, on a number of legal submissions","Victim not credible/is unreliable, question admissibility of (police testimony)",['DefEvidTypeTrial']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2013/1649,conviction is unsafe for a number of related reasons.,"Safety of convictions, improper representation, defied court rulings, unfair trial","['AppealGround', 'AppealAgainst']"
https://caselaw.nationalarchives.gov.uk/ewca/crim/2013/1649,We see no basis upon which it could properly be argued that either the IPP or the minimum term were manifestly excessive.,,['ReasonDismiss']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2013/1649,Farooqi assisted by co-defendants.,,['Co-defendants/co-accused']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2013/1649,"Two undercover police officers, “Ray” and “Simon”",Police testimony,['ProsEvidTypeTrial']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2013/1649,Malik’s age (20 at the time,,['OffAgeOffence']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2013/1649,unanimous verdicts of guilty against Malik on the remaining counts,,['JuryDecisionType']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2013/1649,majority direction,,['JuryInstruct']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2013/1649,jury returned a unanimous verdict of guilty against Malik on Count 8.,,['JuryDecisionType']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2013/1649,the jury returned unanimous guilty verdicts on all counts against Farooqi and Newton and returned their verdict of not guilty on the one count faced by Harris Farooqi.,,['JuryDecisionType']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2013/1649,These appeals and applications are accordingly dismissed or refused.,,['AppealOutcome']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2013/1649,"Farooqi, Newton and Malik seek leave to appeal against their convictions. Farooqi and Malik also seek leave to appeal against sentence.",,['AppealAgainst']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2013/1649,remand in custody.,,['RemandDecision']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2013/1649,"imprisonment for public protection (IPP) with a minimum specified term of five years on Counts 9 and 10, concurrent, with no separate penalty on Count 8.",,"['Sentence', 'SentServe']"
https://caselaw.nationalarchives.gov.uk/ewca/crim/2013/1649,"imprisonment for life with a specified minimum term of nine years on Count 1, to imprisonment for life with a specified minimum term of seven years on Counts 3. 6 and 7 and to a term of four years’ imprisonment on Count 4. The sentences were concurrent.",,"['Sentence', 'SentServe']"
https://caselaw.nationalarchives.gov.uk/ewca/crim/2013/1649,"six years’ imprisonment on Count 1, three years’ imprisonment on Count 2 and four years’ imprisonment on Count 5. The sentences were concurrent.",,"['Sentence', 'SentServe']"
https://caselaw.nationalarchives.gov.uk/ewca/crim/2013/1649,Malik was convicted of one count of engaging in conduct in preparation for acts of terrorism contrary to section 5 (1) of the Act (Count 8) and two counts of soliciting to murder contrary to section 4 of the Offences Against the Persons Act 1861 (Counts 9 and 10).,,['ConvictOffence']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2013/1649,Newton was convicted of one count of engaging in conduct in preparation for acts of terrorism contrary to section 5(1) of the Act (Count 1) and of two counts of dissemination of terrorist publications contrary to section 2(1) (a) and (2) (b) of the Act (Counts 2 and 5).,,['ConvictOffence']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2013/1649,"Farooqi was convicted on five counts: one count of engaging in conduct in preparation for acts of terrorism contrary to section 5(1) of the Terrorism Act 2006 (the Act) (Count 1), three counts of soliciting to murder contrary to section 4 of the Offences Against the Persons Act 1861 (Counts 3, 6 and 7) and one count of dissemination of terrorist publications contrary to section 2(1) (a) and (2) (b) of the Act (Count 4).",5 of 10 counts,['ConvictOffence']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2013/1649,"and Harris Farooqi was acquitted of involvement in the single count which affected him, Count 1.",,['AcquitOffence']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2013/1649,Between 16th May 2011 and 9th September 2011,,['ConvictPleaDate']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2013/1649,jury,,['Jurytrial']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2013/1649,"Munir Ahmed Farooqi
            
              Matthew Newton
            
              Israr Hussain Malik",3 individual male. Offenders,"['Appellent', 'OffSex']"
https://caselaw.nationalarchives.gov.uk/ewca/crim/2013/801,no basis for holding that the trial was unfair or that the verdict is unsafe. This evidence was properly admitted.,,['ReasonDismiss']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2013/801,"Count 1, conspiracy to murder,",,"['ConvictOffence', 'AcquitOffence']"
https://caselaw.nationalarchives.gov.uk/ewca/crim/2013/801,"appellant was convicted on count 2. On 8 June 2012 he was sentenced to life imprisonment, with a minimum term of 23 years.",,['Sentence']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2013/801,jury,,['Jurytrial']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2013/801,submitted by Mr Orchard QC that the judge's ruling was wrong.,,['AppealGround']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2013/801,"appellant was in custody, having been charged with murder.",Remanded in custody,['RemandDecision']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2013/801,The appeal is dismissed.,,['AppealOutcome']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2013/801,"expert evidence, the Crown called Dr Swift, a forensic pathologist, and Professor Myers, a burns expert.",Expert testimony,['DefEvidTypeTrial']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2013/801,The prosecution's case was that the appellant was responsible for murdering the deceased.,,['ProsEvidTypeTrial']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2013/801,The defence case was that the appellant was not responsible for murdering his sister-in-law. The appellant denied presence at the time she died.,Alibi,['DefEvidTypeTrial']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2013/801,Fiza Asif (Arshad's wife).,"1 individual victim, relative","['VictimType', 'VicNum', 'VicSex', 'VicRelsOffence', 'OffVicRelation']"
https://caselaw.nationalarchives.gov.uk/ewca/crim/2013/801,"brother, Mohammed Arshad",1,"['Co-defendants/co-accused', 'CoDefAccNum']"
https://caselaw.nationalarchives.gov.uk/ewca/crim/2013/801,deceased's youngest child.,Had children,['VicDependsOffence']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2013/801,"address in Palmerston Road, Walthamstow",Fixed address,"['OffHomeOffence', 'VicHomeOffence']"
https://caselaw.nationalarchives.gov.uk/ewca/crim/2013/801,appellant appeals against conviction,,['AppealAgainst']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2013/801,Central Criminal Court,Crown,"['ConvCourtType', 'ConvCourtName', 'SentCourtType']"
https://caselaw.nationalarchives.gov.uk/ewca/crim/2013/801,Count 2 alleged murder in that between 2 and 4 January 2011 they murdered Fiza Asif.,,['ConvictOffence']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2013/801,Friday 26 April 2013,,['ConvictPleaDate']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2013/801,ABDUL  JABBAR,,"['Appellent', 'OffSex']"
https://caselaw.nationalarchives.gov.uk/ewca/crim/2009/1431,to the police they had become the target of racist abuse and harassment during 2007,Victim Testimony,['ProsEvidTypeTrial']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2009/1431,their daughter's safety.,,['VicDependsOffence']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2009/1431,record of convictions going back to 1995,,['AggFactSent']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2009/1431,no evidence that any attack was actually planned or imminent.,,['MitFactSent']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2009/1431,ot actually manufactured an explosive,,['MitFactSent']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2009/1431,well-known principle of totality.,,"['SentencingGuideline', 'SentGuideWhich']"
https://caselaw.nationalarchives.gov.uk/ewca/crim/2009/1431,Mr and Mrs Chowdhery.,"2 Individual Victims, 1 male, 1 female","['VicNum', 'VicSex', 'VictimType', 'VicRelsOffence']"
https://caselaw.nationalarchives.gov.uk/ewca/crim/2009/1431,appellant was born on 27th March 1973.,38 years old.,"['OffAgeOffence', 'OffAgeConvSen']"
https://caselaw.nationalarchives.gov.uk/ewca/crim/2009/1431,NATHAN LUKE WORRELL,"Offender
","['Appellent', 'OffSex']"
https://caselaw.nationalarchives.gov.uk/ewca/crim/2009/1431,lived on the same estate,Neighbours / Strangers,['OffVicRelation']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2009/1431,lived on the same estate as the appellant.,,['VicHomeOffence']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2009/1431,"He submitted firstly that the 6 year sentence of imprisonment on count 2 was too long. Secondly, that the sentences should be concurrent rather than consecutive, and thirdly, he relies on the well-known principle of totality.",,['AppealGround']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2009/1431,It cannot be said that the total sentence was wrong in principle or manifestly excessive.,,"['ReasonDismiss', 'ReasonSentExcess']"
https://caselaw.nationalarchives.gov.uk/ewca/crim/2009/1431,appeal is dismissed.,,['AppealOutcome']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2009/1431,He appeals against sentence,,['AppealAgainst']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2009/1431,one bedroomed flat on a council estate,,['OffHomeOffence']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2009/1431,"a total of 7 years and 3 months' imprisonment, with a direction under the Criminal Justice Act 2003 that 390 days he had spent on remand should count",2 counts served consecutively.,"['SentServe', 'Sentence']"
https://caselaw.nationalarchives.gov.uk/ewca/crim/2009/1431,390 days,,['RemandCustodyTime']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2009/1431,remand,,['RemandDecision']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2009/1431,possession of articles for terrorist purposes,,['ConvictOffence']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2009/1431,"aggravated intentional harassment,",,['ConvictOffence']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2009/1431,Crown Court at Grimsby,,"['ConvCourtName', 'SentCourtType', 'SentCourtName', 'ConvCourtType']"
https://caselaw.nationalarchives.gov.uk/ewca/crim/2009/1431,jury,,['Jurytrial']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2009/1431,12th December 2008,,['ConvictPleaDate']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2006/1155,Sharleen Ellis and Latisha Shakespeare received fatal gunshot wounds. Sophie Ellis and Cheryl Shaw were badly injured.,"5 individual victims, 4 females, 1 male, 3 fatalities","['VicNum', 'VicSex']"
https://caselaw.nationalarchives.gov.uk/ewca/crim/2006/1155,"Gregory’s girlfriend,",Ellis Appeal,['OffRelsOffence']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2006/1155,Martin’s girlfriend,Ellis Appeal,['OffRelsOffence']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2006/1155,Gregory’s flat.,Ellis Appeal,['OffHomeOffence']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2006/1155,important evidence linking all four appellants.,Ellis Appeal,['ProsEvidTypeTrial']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2006/1155,"Martin’s brother Yohanne, was shot dead.",Ellis Appeal,['OffVicRelation']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2006/1155,"Marcus Ellis, Michael Gregory and Nathan Martin",Offenders in Ellis Appeal,"['Appellent', 'OffSex']"
https://caselaw.nationalarchives.gov.uk/ewca/crim/2006/1155,Rodrigo Simms,Offender in Ellis Appeal,"['Appellent', 'OffSex']"
https://caselaw.nationalarchives.gov.uk/ewca/crim/2006/1155,Ashley Kenton and Wayne Mowatt were shot dead.,2 individual male victims in Ellis Appeal,"['VicNum', 'VictimType', 'ProsEvidTypeTrial', 'VicSex']"
https://caselaw.nationalarchives.gov.uk/ewca/crim/2006/1155,the jury was asked to consider his case as if she was the witness with a personal grudge against the appellant,Davis Appeal,['JuryInstruct']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2006/1155,"We cannot detect any reason for doubting the integrity of the trial process, or the safety",Ellis Appeal,['ReasonDismiss']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2006/1155,These appeals are dismissed.,Ellis Appeal,['AppealOutcome']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2006/1155,safety of these convictions,Ellis Appeal,['AppealAgainst']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2006/1155,safety of these convictions.,Davis Appeal,['AppealAgainst']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2006/1155,"co-accused Tafarwa Beckford, who was acquitted",1 co-accused in Ellis Appeal,"['Co-defendants/co-accused', 'CoDefAccNum']"
https://caselaw.nationalarchives.gov.uk/ewca/crim/2006/1155,This appeal is accordingly dismissed.,Davis Appeal,['AppealOutcome']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2006/1155,the appellant was the victim of a corrupt plot to implicate him,Davis Appeal,['DefEvidTypeTrial']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2006/1155,undisputed evidence from a detective officer,Police testimony,['ProsEvidTypeTrial']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2006/1155,absence of any or any significant attempt at concealment.,Both appeals.,['AggFactSent']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2006/1155,econd death was “accidental”,Stranger. Davis Appeal. ,['OffVicRelation']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2006/1155,short-lived grudge.,Acquaintance. Davis Appeal. ,['OffVicRelation']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2006/1155,"Simms was convicted of the same counts of murder, and two of the three counts of attempt murder.",,['ConvictOffence']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2006/1155,Iain Davis,Offender in Davis Appeal,['Appellent']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2006/1155,two counts of murder.,Davis Appeal.,['ConvictOffence']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2006/1155,"two counts of murder and three counts of attempt murder,",,['ConvictOffence']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2006/1155,Leave was given in the Ellis appeal because it appeared that an important point about the anonymity of witnesses was a common and significant feature of both cases. The appeals were heard consecutively,Same grounds for both unrelated appeals.,['AppealGround']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2006/1155,Central Criminal Court,Crown court. For Ellis Appeal,['ConvCourtName']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2006/1155,"Birmingham Crown Court,",For Davis Appeal,['ConvCourtName']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2006/1155,25th May 2004,For Davis Appeal,['ConvictPleaDate']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2006/1155,"On 18 March 2005,",For Ellis Appeal,['ConvictPleaDate']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2006/1155,jury,For  Ellis Appeal.,['Jurytrial']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2006/1155,jury,For Davis Appeal.,['Jurytrial']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2003/3,MICHAEL JONES,MICHAEL JONES is name of appellant. Inferred that appellant is offender.,['Appellent']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2003/3,"a point of law of general public importance is involved in our decision, in accordance with s.33(2) of the Criminal Appeal Act 1968, and to grant leave to appeal to the House of Lords in accordance with s.34(1) of that Act.",,['AppealGround']
https://caselaw.nationalarchives.gov.uk/ewca/crim/2003/3,"Leave to appeal to the House of Lords is, however, refused.",,['AppealAgainst']
