publicationYear,citation,uri,row_id
2024,[2024] EWCA Crim 336,https://caselaw.nationalarchives.gov.uk/ewca/crim/2024/336,175
2003,[2003] EWCA Crim 848,https://caselaw.nationalarchives.gov.uk/ewca/crim/2003/848,3448
2004,[2004] EWCA Crim 631,https://caselaw.nationalarchives.gov.uk/ewca/crim/2004/631,2982
2005,[2005] EWCA Crim 1944,https://caselaw.nationalarchives.gov.uk/ewca/crim/2005/1944,5186
2006,[2006] EWCA Crim 471,https://caselaw.nationalarchives.gov.uk/ewca/crim/2006/471,2157
2007,[2007] EWCA Crim 1085,https://caselaw.nationalarchives.gov.uk/ewca/crim/2007/1085,2303
2008,[2008] EWCA Crim 3061,https://caselaw.nationalarchives.gov.uk/ewca/crim/2008/3061,5579
2009,[2009] EWCA Crim 2285,https://caselaw.nationalarchives.gov.uk/ewca/crim/2009/2285,5513
2010,[2010] EWCA Crim 1683,https://caselaw.nationalarchives.gov.uk/ewca/crim/2010/1683,1133
2011,[2011] EWCA Crim 1652,https://caselaw.nationalarchives.gov.uk/ewca/crim/2011/1652,5436
2012,[2012] EWCA Crim 973,https://caselaw.nationalarchives.gov.uk/ewca/crim/2012/973,3574
2013,[2013] EWCA Crim 1865,https://caselaw.nationalarchives.gov.uk/ewca/crim/2013/1865,1026
2014,[2014] EWCA Crim 2750,https://caselaw.nationalarchives.gov.uk/ewca/crim/2014/2750,2792
2015,[2015] EWCA Crim 1617,https://caselaw.nationalarchives.gov.uk/ewca/crim/2015/1617,3979
2016,[2016] EWCA Crim 1903,https://caselaw.nationalarchives.gov.uk/ewca/crim/2016/1903,4564
2017,[2017] EWCA Crim 39,https://caselaw.nationalarchives.gov.uk/ewca/crim/2017/39,2724
2018,[2018] EWCA Crim 1552,https://caselaw.nationalarchives.gov.uk/ewca/crim/2018/1552,2180
2019,[2019] EWCA Crim 109,https://caselaw.nationalarchives.gov.uk/ewca/crim/2019/109,3021
2020,[2020] EWCA Crim 1446,https://caselaw.nationalarchives.gov.uk/ewca/crim/2020/1446,4751
2021,[2021] EWCA Crim 617,https://caselaw.nationalarchives.gov.uk/ewca/crim/2021/617,3373
2022,[2022] EWCA Crim 752,https://caselaw.nationalarchives.gov.uk/ewca/crim/2022/752,3040
2023,[2023] EWCA Crim 819,https://caselaw.nationalarchives.gov.uk/ewca/crim/2023/819,5600
2024,[2024] EWCA Crim 544,https://caselaw.nationalarchives.gov.uk/ewca/crim/2024/544,4414
2003,[2003] EWCA Crim 3480,https://caselaw.nationalarchives.gov.uk/ewca/crim/2003/3480,563
2004,[2004] EWCA Crim 2615,https://caselaw.nationalarchives.gov.uk/ewca/crim/2004/2615,6124
2005,[2005] EWCA Crim 2817,https://caselaw.nationalarchives.gov.uk/ewca/crim/2005/2817,2351
2006,[2006] EWCA Crim 2827,https://caselaw.nationalarchives.gov.uk/ewca/crim/2006/2827,2411
2007,[2007] EWCA Crim 1706,https://caselaw.nationalarchives.gov.uk/ewca/crim/2007/1706,1888
2008,[2008] EWCA Crim 2795,https://caselaw.nationalarchives.gov.uk/ewca/crim/2008/2795,1906
2009,[2009] EWCA Crim 2666,https://caselaw.nationalarchives.gov.uk/ewca/crim/2009/2666,1937
2010,[2010] EWCA Crim 226,https://caselaw.nationalarchives.gov.uk/ewca/crim/2010/226,3234
2011,[2011] EWCA Crim 2763,https://caselaw.nationalarchives.gov.uk/ewca/crim/2011/2763,5837
2012,[2012] EWCA Crim 19,https://caselaw.nationalarchives.gov.uk/ewca/crim/2012/19,796
2013,[2013] EWCA Crim 1171,https://caselaw.nationalarchives.gov.uk/ewca/crim/2013/1171,552
2014,[2014] EWCA Crim 100,https://caselaw.nationalarchives.gov.uk/ewca/crim/2014/100,5503
2015,[2015] EWCA Crim 1277,https://caselaw.nationalarchives.gov.uk/ewca/crim/2015/1277,555
2016,[2016] EWCA Crim 1927,https://caselaw.nationalarchives.gov.uk/ewca/crim/2016/1927,1814
2017,[2017] EWCA Crim 2324,https://caselaw.nationalarchives.gov.uk/ewca/crim/2017/2324,1761
2018,[2018] EWCA Crim 27,https://caselaw.nationalarchives.gov.uk/ewca/crim/2018/27,2479
2019,[2019] EWCA Crim 286,https://caselaw.nationalarchives.gov.uk/ewca/crim/2019/286,3696
2020,[2020] EWCA Crim 790,https://caselaw.nationalarchives.gov.uk/ewca/crim/2020/790,4341
2021,[2021] EWCA Crim 1921,https://caselaw.nationalarchives.gov.uk/ewca/crim/2021/1921,982
2022,[2022] EWCA Crim 617,https://caselaw.nationalarchives.gov.uk/ewca/crim/2022/617,4591
2023,[2023] EWCA Crim 859,https://caselaw.nationalarchives.gov.uk/ewca/crim/2023/859,1880
2024,[2024] EWCA Crim 25,https://caselaw.nationalarchives.gov.uk/ewca/crim/2024/25,2371
2003,[2003] EWCA Crim 2940,https://caselaw.nationalarchives.gov.uk/ewca/crim/2003/2940,3861
2004,[2004] EWCA Crim 2675,https://caselaw.nationalarchives.gov.uk/ewca/crim/2004/2675,2898
2005,[2005] EWCA Crim 1091,https://caselaw.nationalarchives.gov.uk/ewca/crim/2005/1091,4102
2006,[2006] EWCA Crim 448,https://caselaw.nationalarchives.gov.uk/ewca/crim/2006/448,3369
2007,[2007] EWCA Crim 1740,https://caselaw.nationalarchives.gov.uk/ewca/crim/2007/1740,4045
2008,[2008] EWCA Crim 1261,https://caselaw.nationalarchives.gov.uk/ewca/crim/2008/1261,1942
2009,[2009] EWCA Crim 490,https://caselaw.nationalarchives.gov.uk/ewca/crim/2009/490,2054
2010,[2010] EWCA Crim 180,https://caselaw.nationalarchives.gov.uk/ewca/crim/2010/180,3824
2011,[2011] EWCA Crim 3138,https://caselaw.nationalarchives.gov.uk/ewca/crim/2011/3138,215
2012,[2012] EWCA Crim 4,https://caselaw.nationalarchives.gov.uk/ewca/crim/2012/4,4169
2013,[2013] EWCA Crim 1306,https://caselaw.nationalarchives.gov.uk/ewca/crim/2013/1306,3619
2014,[2014] EWCA Crim 925,https://caselaw.nationalarchives.gov.uk/ewca/crim/2014/925,4895
2015,[2015] EWCA Crim 1731,https://caselaw.nationalarchives.gov.uk/ewca/crim/2015/1731,2261
2016,[2016] EWCA Crim 1616,https://caselaw.nationalarchives.gov.uk/ewca/crim/2016/1616,4756
2017,[2017] EWCA Crim 413,https://caselaw.nationalarchives.gov.uk/ewca/crim/2017/413,4861
2018,[2018] EWCA Crim 1863,https://caselaw.nationalarchives.gov.uk/ewca/crim/2018/1863,3494
2019,[2019] EWCA Crim 2057,https://caselaw.nationalarchives.gov.uk/ewca/crim/2019/2057,335
2020,[2020] EWCA Crim 2,https://caselaw.nationalarchives.gov.uk/ewca/crim/2020/2,5875
2021,[2021] EWCA Crim 661,https://caselaw.nationalarchives.gov.uk/ewca/crim/2021/661,4335
2022,[2022] EWCA Crim 1253,https://caselaw.nationalarchives.gov.uk/ewca/crim/2022/1253,3190
2023,[2023] EWCA Crim 1375,https://caselaw.nationalarchives.gov.uk/ewca/crim/2023/1375,1957
2024,[2024] EWCA Crim 550,https://caselaw.nationalarchives.gov.uk/ewca/crim/2024/550,3134
2003,[2003] EWCA Crim 2753,https://caselaw.nationalarchives.gov.uk/ewca/crim/2003/2753,1363
2004,[2004] EWCA Crim 2320,https://caselaw.nationalarchives.gov.uk/ewca/crim/2004/2320,5079
2005,[2005] EWCA Crim 3120,https://caselaw.nationalarchives.gov.uk/ewca/crim/2005/3120,4646
2006,[2006] EWCA Crim 1140,https://caselaw.nationalarchives.gov.uk/ewca/crim/2006/1140,2549
2007,[2007] EWCA Crim 3443,https://caselaw.nationalarchives.gov.uk/ewca/crim/2007/3443,3472
2008,[2008] EWCA Crim 1342,https://caselaw.nationalarchives.gov.uk/ewca/crim/2008/1342,1322
2009,[2009] EWCA Crim 1441,https://caselaw.nationalarchives.gov.uk/ewca/crim/2009/1441,1461
2010,[2010] EWCA Crim 2900,https://caselaw.nationalarchives.gov.uk/ewca/crim/2010/2900,3041
2011,[2011] EWCA Crim 44,https://caselaw.nationalarchives.gov.uk/ewca/crim/2011/44,2213
2012,[2012] EWCA Crim 281,https://caselaw.nationalarchives.gov.uk/ewca/crim/2012/281,4325
2013,[2013] EWCA Crim 2617,https://caselaw.nationalarchives.gov.uk/ewca/crim/2013/2617,2259
2014,[2014] EWCA Crim 1523,https://caselaw.nationalarchives.gov.uk/ewca/crim/2014/1523,4311
2015,[2015] EWCA Crim 997,https://caselaw.nationalarchives.gov.uk/ewca/crim/2015/997,1241
2016,[2016] EWCA Crim 449,https://caselaw.nationalarchives.gov.uk/ewca/crim/2016/449,4887
2017,[2017] EWCA Crim 1783,https://caselaw.nationalarchives.gov.uk/ewca/crim/2017/1783,3550
2018,[2018] EWCA Crim 1944,https://caselaw.nationalarchives.gov.uk/ewca/crim/2018/1944,2741
2019,[2019] EWCA Crim 1812,https://caselaw.nationalarchives.gov.uk/ewca/crim/2019/1812,515
2020,[2020] EWCA Crim 291,https://caselaw.nationalarchives.gov.uk/ewca/crim/2020/291,889
2021,[2021] EWCA Crim 1704,https://caselaw.nationalarchives.gov.uk/ewca/crim/2021/1704,4592
2022,[2022] EWCA Crim 50,https://caselaw.nationalarchives.gov.uk/ewca/crim/2022/50,1889
2023,[2023] EWCA Crim 1106,https://caselaw.nationalarchives.gov.uk/ewca/crim/2023/1106,1306
2024,[2024] EWCA Crim 171,https://caselaw.nationalarchives.gov.uk/ewca/crim/2024/171,1912
2003,[2003] EWCA Crim 1048,https://caselaw.nationalarchives.gov.uk/ewca/crim/2003/1048,5239
2004,[2004] EWCA Crim 2334,https://caselaw.nationalarchives.gov.uk/ewca/crim/2004/2334,942
2005,[2005] EWCA Crim 493,https://caselaw.nationalarchives.gov.uk/ewca/crim/2005/493,660
2006,[2006] EWCA Crim 3300,https://caselaw.nationalarchives.gov.uk/ewca/crim/2006/3300,5390
2007,[2007] EWCA Crim 1895,https://caselaw.nationalarchives.gov.uk/ewca/crim/2007/1895,1298
2008,[2008] EWCA Crim 975,https://caselaw.nationalarchives.gov.uk/ewca/crim/2008/975,6115
2009,[2009] EWCA Crim 963,https://caselaw.nationalarchives.gov.uk/ewca/crim/2009/963,6069
2010,[2010] EWCA Crim 514,https://caselaw.nationalarchives.gov.uk/ewca/crim/2010/514,3543
2011,[2011] EWCA Crim 1707,https://caselaw.nationalarchives.gov.uk/ewca/crim/2011/1707,117
2012,[2012] EWCA Crim 2824,https://caselaw.nationalarchives.gov.uk/ewca/crim/2012/2824,2684
2013,[2013] EWCA Crim 163,https://caselaw.nationalarchives.gov.uk/ewca/crim/2013/163,926
2014,[2014] EWCA Crim 2064,https://caselaw.nationalarchives.gov.uk/ewca/crim/2014/2064,4858
2015,[2015] EWCA Crim 1185,https://caselaw.nationalarchives.gov.uk/ewca/crim/2015/1185,3086
2016,[2016] EWCA Crim 16,https://caselaw.nationalarchives.gov.uk/ewca/crim/2016/16,5449
2017,[2017] EWCA Crim 1743,https://caselaw.nationalarchives.gov.uk/ewca/crim/2017/1743,2731
2018,[2018] EWCA Crim 2377,https://caselaw.nationalarchives.gov.uk/ewca/crim/2018/2377,5560
2019,[2019] EWCA Crim 2018,https://caselaw.nationalarchives.gov.uk/ewca/crim/2019/2018,6116
2020,[2020] EWCA Crim 1428,https://caselaw.nationalarchives.gov.uk/ewca/crim/2020/1428,2651
2021,[2021] EWCA Crim 1413,https://caselaw.nationalarchives.gov.uk/ewca/crim/2021/1413,2602
2022,[2022] EWCA Crim 1016,https://caselaw.nationalarchives.gov.uk/ewca/crim/2022/1016,4611
2023,[2023] EWCA Crim 697,https://caselaw.nationalarchives.gov.uk/ewca/crim/2023/697,6104
2024,[2024] EWCA Crim 167,https://caselaw.nationalarchives.gov.uk/ewca/crim/2024/167,4035
2003,[2003] EWCA Crim 486,https://caselaw.nationalarchives.gov.uk/ewca/crim/2003/486,1255
2004,[2004] EWCA Crim 2872,https://caselaw.nationalarchives.gov.uk/ewca/crim/2004/2872,5859
2005,[2005] EWCA Crim 1367,https://caselaw.nationalarchives.gov.uk/ewca/crim/2005/1367,2703
2006,[2006] EWCA Crim 1815,https://caselaw.nationalarchives.gov.uk/ewca/crim/2006/1815,227
2007,[2007] EWCA Crim 586,https://caselaw.nationalarchives.gov.uk/ewca/crim/2007/586,4880
2008,[2008] EWCA Crim 1222,https://caselaw.nationalarchives.gov.uk/ewca/crim/2008/1222,5179
2009,[2009] EWCA Crim 2600,https://caselaw.nationalarchives.gov.uk/ewca/crim/2009/2600,5183
2010,[2010] EWCA Crim 381,https://caselaw.nationalarchives.gov.uk/ewca/crim/2010/381,3380
2011,[2011] EWCA Crim 1255,https://caselaw.nationalarchives.gov.uk/ewca/crim/2011/1255,728
2012,[2012] EWCA Crim 280,https://caselaw.nationalarchives.gov.uk/ewca/crim/2012/280,5246
2013,[2013] EWCA Crim 179,https://caselaw.nationalarchives.gov.uk/ewca/crim/2013/179,1755
2014,[2014] EWCA Crim 2779,https://caselaw.nationalarchives.gov.uk/ewca/crim/2014/2779,5112
2015,[2015] EWCA Crim 328,https://caselaw.nationalarchives.gov.uk/ewca/crim/2015/328,1130
2016,[2016] EWCA Crim 13,https://caselaw.nationalarchives.gov.uk/ewca/crim/2016/13,1680
2017,[2017] EWCA Crim 936,https://caselaw.nationalarchives.gov.uk/ewca/crim/2017/936,2846
2018,[2018] EWCA Crim 909,https://caselaw.nationalarchives.gov.uk/ewca/crim/2018/909,334
2019,[2019] EWCA Crim 29,https://caselaw.nationalarchives.gov.uk/ewca/crim/2019/29,1136
2020,[2020] EWCA Crim 554,https://caselaw.nationalarchives.gov.uk/ewca/crim/2020/554,5142
2021,[2021] EWCA Crim 729,https://caselaw.nationalarchives.gov.uk/ewca/crim/2021/729,5519
2022,[2022] EWCA Crim 1333,https://caselaw.nationalarchives.gov.uk/ewca/crim/2022/1333,1206
2023,[2023] EWCA Crim 624,https://caselaw.nationalarchives.gov.uk/ewca/crim/2023/624,5080
2024,[2024] EWCA Crim 294,https://caselaw.nationalarchives.gov.uk/ewca/crim/2024/294,2845
2003,[2003] EWCA Crim 3681,https://caselaw.nationalarchives.gov.uk/ewca/crim/2003/3681,5381
2004,[2004] EWCA Crim 2599,https://caselaw.nationalarchives.gov.uk/ewca/crim/2004/2599,1006
2005,[2005] EWCA Crim 828,https://caselaw.nationalarchives.gov.uk/ewca/crim/2005/828,1525
2006,[2006] EWCA Crim 114,https://caselaw.nationalarchives.gov.uk/ewca/crim/2006/114,417
2007,[2007] EWCA Crim 3184,https://caselaw.nationalarchives.gov.uk/ewca/crim/2007/3184,2675
2008,[2008] EWCA Crim 4,https://caselaw.nationalarchives.gov.uk/ewca/crim/2008/4,5788
2009,[2009] EWCA Crim 1036,https://caselaw.nationalarchives.gov.uk/ewca/crim/2009/1036,5877
2010,[2010] EWCA Crim 1460,https://caselaw.nationalarchives.gov.uk/ewca/crim/2010/1460,97
2011,[2011] EWCA Crim 1649,https://caselaw.nationalarchives.gov.uk/ewca/crim/2011/1649,4407
2012,[2012] EWCA Crim 1953,https://caselaw.nationalarchives.gov.uk/ewca/crim/2012/1953,3453
2013,[2013] EWCA Crim 1150,https://caselaw.nationalarchives.gov.uk/ewca/crim/2013/1150,1098
2014,[2014] EWCA Crim 1456,https://caselaw.nationalarchives.gov.uk/ewca/crim/2014/1456,5953
2015,[2015] EWCA Crim 174,https://caselaw.nationalarchives.gov.uk/ewca/crim/2015/174,2672
2016,[2016] EWCA Crim 1659,https://caselaw.nationalarchives.gov.uk/ewca/crim/2016/1659,3144
2017,[2017] EWCA Crim 972,https://caselaw.nationalarchives.gov.uk/ewca/crim/2017/972,4666
2018,[2018] EWCA Crim 2435,https://caselaw.nationalarchives.gov.uk/ewca/crim/2018/2435,482
2019,[2019] EWCA Crim 935,https://caselaw.nationalarchives.gov.uk/ewca/crim/2019/935,4973
2020,[2020] EWCA Crim 162,https://caselaw.nationalarchives.gov.uk/ewca/crim/2020/162,2933
2021,[2021] EWCA Crim 731,https://caselaw.nationalarchives.gov.uk/ewca/crim/2021/731,3211
2022,[2022] EWCA Crim 72,https://caselaw.nationalarchives.gov.uk/ewca/crim/2022/72,644
2023,[2023] EWCA Crim 229,https://caselaw.nationalarchives.gov.uk/ewca/crim/2023/229,5797
2024,[2024] EWCA Crim 509,https://caselaw.nationalarchives.gov.uk/ewca/crim/2024/509,1388
2003,[2003] EWCA Crim 3031,https://caselaw.nationalarchives.gov.uk/ewca/crim/2003/3031,1532
2004,[2004] EWCA Crim 105,https://caselaw.nationalarchives.gov.uk/ewca/crim/2004/105,1117
2005,[2005] EWCA Crim 1170,https://caselaw.nationalarchives.gov.uk/ewca/crim/2005/1170,5832
2006,[2006] EWCA Crim 1969,https://caselaw.nationalarchives.gov.uk/ewca/crim/2006/1969,6110
2007,[2007] EWCA Crim 2102,https://caselaw.nationalarchives.gov.uk/ewca/crim/2007/2102,4049
2008,[2008] EWCA Crim 3223,https://caselaw.nationalarchives.gov.uk/ewca/crim/2008/3223,867
2009,[2009] EWCA Crim 2130,https://caselaw.nationalarchives.gov.uk/ewca/crim/2009/2130,1091
2010,[2010] EWCA Crim 3002,https://caselaw.nationalarchives.gov.uk/ewca/crim/2010/3002,2301
2011,[2011] EWCA Crim 2342,https://caselaw.nationalarchives.gov.uk/ewca/crim/2011/2342,6053
2012,[2012] EWCA Crim 1380,https://caselaw.nationalarchives.gov.uk/ewca/crim/2012/1380,3338
2013,[2013] EWCA Crim 468,https://caselaw.nationalarchives.gov.uk/ewca/crim/2013/468,5812
2014,[2014] EWCA Crim 589,https://caselaw.nationalarchives.gov.uk/ewca/crim/2014/589,5607
2015,[2015] EWCA Crim 1619,https://caselaw.nationalarchives.gov.uk/ewca/crim/2015/1619,1290
2016,[2016] EWCA Crim 604,https://caselaw.nationalarchives.gov.uk/ewca/crim/2016/604,1592
2017,[2017] EWCA Crim 419,https://caselaw.nationalarchives.gov.uk/ewca/crim/2017/419,877
2018,[2018] EWCA Crim 1215,https://caselaw.nationalarchives.gov.uk/ewca/crim/2018/1215,6148
2019,[2019] EWCA Crim 2126,https://caselaw.nationalarchives.gov.uk/ewca/crim/2019/2126,4192
2020,[2020] EWCA Crim 1436,https://caselaw.nationalarchives.gov.uk/ewca/crim/2020/1436,5382
2021,[2021] EWCA Crim 1866,https://caselaw.nationalarchives.gov.uk/ewca/crim/2021/1866,3045
2022,[2022] EWCA Crim 1583,https://caselaw.nationalarchives.gov.uk/ewca/crim/2022/1583,1710
2023,[2023] EWCA Crim 1610,https://caselaw.nationalarchives.gov.uk/ewca/crim/2023/1610,962
2024,[2024] EWCA Crim 77,https://caselaw.nationalarchives.gov.uk/ewca/crim/2024/77,1557
2003,[2003] EWCA Crim 1499,https://caselaw.nationalarchives.gov.uk/ewca/crim/2003/1499,2795
2004,[2004] EWCA Crim 3285,https://caselaw.nationalarchives.gov.uk/ewca/crim/2004/3285,5141
2005,[2005] EWCA Crim 2169,https://caselaw.nationalarchives.gov.uk/ewca/crim/2005/2169,3865
2006,[2006] EWCA Crim 1545,https://caselaw.nationalarchives.gov.uk/ewca/crim/2006/1545,2436
2007,[2007] EWCA Crim 1759,https://caselaw.nationalarchives.gov.uk/ewca/crim/2007/1759,3326
2008,[2008] EWCA Crim 2177,https://caselaw.nationalarchives.gov.uk/ewca/crim/2008/2177,4205
2009,[2009] EWCA Crim 982,https://caselaw.nationalarchives.gov.uk/ewca/crim/2009/982,4233
2010,[2010] EWCA Crim 1005,https://caselaw.nationalarchives.gov.uk/ewca/crim/2010/1005,4795
2011,[2011] EWCA Crim 2463,https://caselaw.nationalarchives.gov.uk/ewca/crim/2011/2463,4059
2012,[2012] EWCA Crim 83,https://caselaw.nationalarchives.gov.uk/ewca/crim/2012/83,3927
2013,[2013] EWCA Crim 1779,https://caselaw.nationalarchives.gov.uk/ewca/crim/2013/1779,1628
2014,[2014] EWCA Crim 228,https://caselaw.nationalarchives.gov.uk/ewca/crim/2014/228,1137
2015,[2015] EWCA Crim 1226,https://caselaw.nationalarchives.gov.uk/ewca/crim/2015/1226,4926
2016,[2016] EWCA Crim 96,https://caselaw.nationalarchives.gov.uk/ewca/crim/2016/96,2326
2017,[2017] EWCA Crim 373,https://caselaw.nationalarchives.gov.uk/ewca/crim/2017/373,1045
2018,[2018] EWCA Crim 960,https://caselaw.nationalarchives.gov.uk/ewca/crim/2018/960,2490
2019,[2019] EWCA Crim 1232,https://caselaw.nationalarchives.gov.uk/ewca/crim/2019/1232,2599
2020,[2020] EWCA Crim 552,https://caselaw.nationalarchives.gov.uk/ewca/crim/2020/552,5358
2021,[2021] EWCA Crim 204,https://caselaw.nationalarchives.gov.uk/ewca/crim/2021/204,3990
2022,[2022] EWCA Crim 602,https://caselaw.nationalarchives.gov.uk/ewca/crim/2022/602,5407
2023,[2023] EWCA Crim 410,https://caselaw.nationalarchives.gov.uk/ewca/crim/2023/410,4422
2024,[2024] EWCA Crim 347,https://caselaw.nationalarchives.gov.uk/ewca/crim/2024/347,3884
2003,[2003] EWCA Crim 3185,https://caselaw.nationalarchives.gov.uk/ewca/crim/2003/3185,3220
2004,[2004] EWCA Crim 2113,https://caselaw.nationalarchives.gov.uk/ewca/crim/2004/2113,1581
2005,[2005] EWCA Crim 3469,https://caselaw.nationalarchives.gov.uk/ewca/crim/2005/3469,743
2006,[2006] EWCA Crim 2692,https://caselaw.nationalarchives.gov.uk/ewca/crim/2006/2692,591
2007,[2007] EWCA Crim 1852,https://caselaw.nationalarchives.gov.uk/ewca/crim/2007/1852,3339
2008,[2008] EWCA Crim 1341,https://caselaw.nationalarchives.gov.uk/ewca/crim/2008/1341,917
2009,[2009] EWCA Crim 389,https://caselaw.nationalarchives.gov.uk/ewca/crim/2009/389,1102
2010,[2010] EWCA Crim 352,https://caselaw.nationalarchives.gov.uk/ewca/crim/2010/352,2296
2011,[2011] EWCA Crim 1319,https://caselaw.nationalarchives.gov.uk/ewca/crim/2011/1319,5032
2012,[2012] EWCA Crim 2293,https://caselaw.nationalarchives.gov.uk/ewca/crim/2012/2293,1141
2013,[2013] EWCA Crim 1849,https://caselaw.nationalarchives.gov.uk/ewca/crim/2013/1849,186
2014,[2014] EWCA Crim 1047,https://caselaw.nationalarchives.gov.uk/ewca/crim/2014/1047,1991
2015,[2015] EWCA Crim 1621,https://caselaw.nationalarchives.gov.uk/ewca/crim/2015/1621,5949
2016,[2016] EWCA Crim 1053,https://caselaw.nationalarchives.gov.uk/ewca/crim/2016/1053,3012
2017,[2017] EWCA Crim 17,https://caselaw.nationalarchives.gov.uk/ewca/crim/2017/17,5833
2018,[2018] EWCA Crim 1856,https://caselaw.nationalarchives.gov.uk/ewca/crim/2018/1856,705
2019,[2019] EWCA Crim 1126,https://caselaw.nationalarchives.gov.uk/ewca/crim/2019/1126,2810
2020,[2020] EWCA Crim 606,https://caselaw.nationalarchives.gov.uk/ewca/crim/2020/606,4236
2021,[2021] EWCA Crim 201,https://caselaw.nationalarchives.gov.uk/ewca/crim/2021/201,1364
2022,[2022] EWCA Crim 315,https://caselaw.nationalarchives.gov.uk/ewca/crim/2022/315,886
2023,[2023] EWCA Crim 1267,https://caselaw.nationalarchives.gov.uk/ewca/crim/2023/1267,984
2024,[2024] EWCA Crim 30,https://caselaw.nationalarchives.gov.uk/ewca/crim/2024/30,3563
2004,[2004] EWCA Crim 2769,https://caselaw.nationalarchives.gov.uk/ewca/crim/2004/2769,836
2005,[2005] EWCA Crim 605,https://caselaw.nationalarchives.gov.uk/ewca/crim/2005/605,4467
2006,[2006] EWCA Crim 2413,https://caselaw.nationalarchives.gov.uk/ewca/crim/2006/2413,4388
2007,[2007] EWCA Crim 1651,https://caselaw.nationalarchives.gov.uk/ewca/crim/2007/1651,1993
2008,[2008] EWCA Crim 580,https://caselaw.nationalarchives.gov.uk/ewca/crim/2008/580,2212
2009,[2009] EWCA Crim 1499,https://caselaw.nationalarchives.gov.uk/ewca/crim/2009/1499,2504
2010,[2010] EWCA Crim 504,https://caselaw.nationalarchives.gov.uk/ewca/crim/2010/504,1895
2011,[2011] EWCA Crim 2935,https://caselaw.nationalarchives.gov.uk/ewca/crim/2011/2935,1671
2012,[2012] EWCA Crim 2823,https://caselaw.nationalarchives.gov.uk/ewca/crim/2012/2823,1727
2013,[2013] EWCA Crim 1293,https://caselaw.nationalarchives.gov.uk/ewca/crim/2013/1293,3280
2014,[2014] EWCA Crim 1586,https://caselaw.nationalarchives.gov.uk/ewca/crim/2014/1586,4612
2016,[2016] EWCA Crim 684,https://caselaw.nationalarchives.gov.uk/ewca/crim/2016/684,3066
2017,[2017] EWCA Crim 2067,https://caselaw.nationalarchives.gov.uk/ewca/crim/2017/2067,2349
2018,[2018] EWCA Crim 961,https://caselaw.nationalarchives.gov.uk/ewca/crim/2018/961,4273
2019,[2019] EWCA Crim 2056,https://caselaw.nationalarchives.gov.uk/ewca/crim/2019/2056,2200
2020,[2020] EWCA Crim 1321,https://caselaw.nationalarchives.gov.uk/ewca/crim/2020/1321,5841
2021,[2021] EWCA Crim 413,https://caselaw.nationalarchives.gov.uk/ewca/crim/2021/413,1657
2022,[2022] EWCA Crim 1110,https://caselaw.nationalarchives.gov.uk/ewca/crim/2022/1110,2409
2023,[2023] EWCA Crim 1683,https://caselaw.nationalarchives.gov.uk/ewca/crim/2023/1683,2487
2024,[2024] EWCA Crim 251,https://caselaw.nationalarchives.gov.uk/ewca/crim/2024/251,3114
2004,[2004] EWCA Crim 2954,https://caselaw.nationalarchives.gov.uk/ewca/crim/2004/2954,295
2005,[2005] EWCA Crim 2520,https://caselaw.nationalarchives.gov.uk/ewca/crim/2005/2520,4584
2006,[2006] EWCA Crim 3277,https://caselaw.nationalarchives.gov.uk/ewca/crim/2006/3277,3725
2007,[2007] EWCA Crim 1407,https://caselaw.nationalarchives.gov.uk/ewca/crim/2007/1407,4453
2008,[2008] EWCA Crim 1491,https://caselaw.nationalarchives.gov.uk/ewca/crim/2008/1491,96
2009,[2009] EWCA Crim 1812,https://caselaw.nationalarchives.gov.uk/ewca/crim/2009/1812,128
2010,[2010] EWCA Crim 1155,https://caselaw.nationalarchives.gov.uk/ewca/crim/2010/1155,1847
2011,[2011] EWCA Crim 1856,https://caselaw.nationalarchives.gov.uk/ewca/crim/2011/1856,4632
2012,[2012] EWCA Crim 613,https://caselaw.nationalarchives.gov.uk/ewca/crim/2012/613,4509
2013,[2013] EWCA Crim 1744,https://caselaw.nationalarchives.gov.uk/ewca/crim/2013/1744,6092
2014,[2014] EWCA Crim 555,https://caselaw.nationalarchives.gov.uk/ewca/crim/2014/555,1239
2016,[2016] EWCA Crim 1612,https://caselaw.nationalarchives.gov.uk/ewca/crim/2016/1612,2944
2017,[2017] EWCA Crim 2461,https://caselaw.nationalarchives.gov.uk/ewca/crim/2017/2461,362
2018,[2018] EWCA Crim 2506,https://caselaw.nationalarchives.gov.uk/ewca/crim/2018/2506,3744
2019,[2019] EWCA Crim 1930,https://caselaw.nationalarchives.gov.uk/ewca/crim/2019/1930,3805
2020,[2020] EWCA Crim 1427,https://caselaw.nationalarchives.gov.uk/ewca/crim/2020/1427,4828
2021,[2021] EWCA Crim 615,https://caselaw.nationalarchives.gov.uk/ewca/crim/2021/615,4704
2022,[2022] EWCA Crim 1474,https://caselaw.nationalarchives.gov.uk/ewca/crim/2022/1474,4620
2023,[2023] EWCA Crim 1624,https://caselaw.nationalarchives.gov.uk/ewca/crim/2023/1624,165
2004,[2004] EWCA Crim 2824,https://caselaw.nationalarchives.gov.uk/ewca/crim/2004/2824,3433
2005,[2005] EWCA Crim 888,https://caselaw.nationalarchives.gov.uk/ewca/crim/2005/888,902
2006,[2006] EWCA Crim 1798,https://caselaw.nationalarchives.gov.uk/ewca/crim/2006/1798,2985
